fonte_dados,cod_estacao,estacao_historica,ano_alvo,estacao_mp10,municipio_mp10,distancia_km,nota,n_dias_mp10_validos,n_dias_precip_com_valor,n_overlap_primario,n_overlap_sens_1,n_overlap_sens_2,n_overlap_convencional,tipo_regra,criterio_primario,elegivel_pareamento_primario,pct_dias_precip_com_valor,pct_overlap_primario,pct_overlap_sens_1,pct_overlap_sens_2,pct_overlap_convencional,nome_estacao,municipios,tipo_estacao,periodicidade_fonte,faixa_operacional
CEMADEN,260290202A,IPOJUCA,2025,IPOJUCA,Ipojuca,16.9717066153013,Referencia anual elegivel IPOJUCA 2025,312,312,275,295,300,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,100,88.1410256410256,94.5512820512821,96.1538461538462,0,Charneca,CABO DE SANTO AGOSTINHO,PLUVIOMETRICA_AUTOMATICA,"",>10-20 km
CEMADEN,260290203A,IPOJUCA,2025,IPOJUCA,Ipojuca,17.5366564871593,Referencia anual elegivel IPOJUCA 2025,312,312,264,296,303,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,100,84.6153846153846,94.8717948717949,97.1153846153846,0,Torrinha,CABO DE SANTO AGOSTINHO,PLUVIOMETRICA_AUTOMATICA,"",>10-20 km
CEMADEN,260290201G,IPOJUCA,2025,IPOJUCA,Ipojuca,18.807621519499,Referencia anual elegivel IPOJUCA 2025,312,204,0,1,2,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,65.3846153846154,0,0.320512820512821,0.641025641025641,0,Pirapama,CABO DE SANTO AGOSTINHO,PLUVIOMETRICA_AUTOMATICA,"",>10-20 km
CEMADEN,261420402A,IPOJUCA,2025,IPOJUCA,Ipojuca,19.828256502838,Referencia anual elegivel IPOJUCA 2025,312,0,0,0,0,0,,,FALSE,0,0,0,0,0,SIRINHAEM - APAC,SIRINHAÉM,PLUVIOMETRICA_AUTOMATICA,"",>10-20 km
CEMADEN,261420401A,IPOJUCA,2025,IPOJUCA,Ipojuca,19.951784019321,Referencia anual elegivel IPOJUCA 2025,312,290,74,78,80,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,92.9487179487179,23.7179487179487,25,25.6410256410256,0,Centro,SIRINHAÉM,PLUVIOMETRICA_AUTOMATICA,"",>10-20 km
CEMADEN,260290205A,IPOJUCA,2025,IPOJUCA,Ipojuca,23.7316044350037,Referencia anual elegivel IPOJUCA 2025,312,70,0,0,0,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,22.4358974358974,0,0,0,0,Pontes dos Carvalhos,CABO DE SANTO AGOSTINHO,PLUVIOMETRICA_AUTOMATICA,"",>20-30 km
CEMADEN,260290206A,IPOJUCA,2025,IPOJUCA,Ipojuca,24.1528490149442,Referencia anual elegivel IPOJUCA 2025,312,0,0,0,0,0,,,FALSE,0,0,0,0,0,CABO DE SANTO AGOSTINHO - APAC,CABO DE SANTO AGOSTINHO,PLUVIOMETRICA_AUTOMATICA,"",>20-30 km
CEMADEN,260520202H,IPOJUCA,2025,IPOJUCA,Ipojuca,26.0220656658307,Referencia anual elegivel IPOJUCA 2025,312,0,0,0,0,0,,,FALSE,0,0,0,0,0,Escada | Rio Ipojuca,ESCADA,PLUVIOMETRICA_AUTOMATICA,"",>20-30 km
CEMADEN,260520202A,IPOJUCA,2025,IPOJUCA,Ipojuca,26.1077652433047,Referencia anual elegivel IPOJUCA 2025,312,0,0,0,0,0,,,FALSE,0,0,0,0,0,ESCADA - APAC,ESCADA,PLUVIOMETRICA_AUTOMATICA,"",>20-30 km
CEMADEN,260520201A,IPOJUCA,2025,IPOJUCA,Ipojuca,26.3084017033883,Referencia anual elegivel IPOJUCA 2025,312,312,287,302,307,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,100,91.9871794871795,96.7948717948718,98.3974358974359,0,Jaguaribe,ESCADA,PLUVIOMETRICA_AUTOMATICA,"",>20-30 km
CEMADEN,260790109A,IPOJUCA,2025,IPOJUCA,Ipojuca,26.4494998101281,Referencia anual elegivel IPOJUCA 2025,312,0,0,0,0,0,,,FALSE,0,0,0,0,0,Barra de Jangada,JABOATÃO DOS GUARARAPES,PLUVIOMETRICA_AUTOMATICA,"",>20-30 km
CEMADEN,261190301A,IPOJUCA,2025,IPOJUCA,Ipojuca,28.5995475345257,Referencia anual elegivel IPOJUCA 2025,312,0,0,0,0,0,,,FALSE,0,0,0,0,0,Centro,RIO FORMOSO,PLUVIOMETRICA_AUTOMATICA,"",>20-30 km
CEMADEN,260790104A,IPOJUCA,2025,IPOJUCA,Ipojuca,29.2028410643836,Referencia anual elegivel IPOJUCA 2025,312,80,0,0,0,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,25.6410256410256,0,0,0,0,Prazeres,JABOATÃO DOS GUARARAPES,PLUVIOMETRICA_AUTOMATICA,"",>20-30 km
