fonte_dados,cod_estacao,nome_estacao,municipios,uf,tipo_estacao,periodicidade_fonte,situacao_estacao,altitude_m,latitude_min,latitude_max,longitude_min,longitude_max,n_registros,inicio_local,fim_local,anos,n_precipitacao_ausente,n_precipitacao_negativa,n_registros_duplicados,n_registros_conflitantes,latitude_ref,longitude_ref,amplitude_lat,amplitude_lon,flag_coordenada_variavel,primeiro_ano,ultimo_ano,n_anos_com_dados,n_anos_12_meses,n_anos_300_dias,n_anos_330_dias,media_dias_com_registro,menor_prop_registros_com_valor,media_prop_registros_com_valor,cod_estacao_mp10,estacao_mp10,municipio_mp10,latitude_mp10,longitude_mp10,distancia_km,faixa_distancia
CEMADEN,261160617A,Pina,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.099,-8.099,-34.887,-34.887,92364,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1490,0,-8.099,-34.887,0,0,FALSE,2017,2025,9,9,9,9,363.444444444444,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,30.4247086023854,>30-50 km
CEMADEN,261160619A,San Martin,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.073,-8.073,-34.925,-34.925,53244,2017-01-01T03:00:00Z,2024-09-09T05:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.073,-34.925,0,0,FALSE,2017,2024,8,2,2,2,231.25,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,31.3215378521294,>30-50 km
INMET,A301,RECIFE,"","",AUTOMATICA,Horaria,Desativada,11.3,-8.05916666,-8.05916666,-34.95916666,-34.95916666,42621,2017-01-01T03:00:00Z,2021-11-11T23:00:00Z,2017;2018;2019;2020;2021,1093,0,0,0,-8.05916666,-34.95916666,0,0,FALSE,2017,2021,5,4,5,4,355.2,0.938698630136986,0.974773575258259,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,31.7497734109048,>30-50 km
INMET,82900,RECIFE (CURADO),"","",CONVENCIONAL,Horaria,Fechada,11.3,-8.05916666,-8.05916666,-34.95916666,-34.95916666,4016,2017-01-01T12:00:00Z,2020-08-31T18:00:00Z,2017;2018;2019;2020,147,0,0,0,-8.05916666,-34.95916666,0,0,FALSE,2017,2020,4,3,3,3,334.75,0.915981735159817,0.961322451886138,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,31.7497734109048,>30-50 km
CEMADEN,260940201A,Bonança,MORENO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.105,-8.105,-35.195,-35.195,80161,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1640,0,-8.105,-35.195,0,0,FALSE,2017,2025,9,6,6,6,301.888888888889,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,32.1555549519052,>30-50 km
CEMADEN,261160622A,Boa Vista,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.069,-8.069,-34.891,-34.891,42036,2017-01-01T03:00:00Z,2021-03-02T12:20:00Z,2017;2018;2019;2020;2021,0,0,2,0,-8.069,-34.891,0,0,FALSE,2017,2021,5,4,4,4,290.4,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,33.1837763894358,>30-50 km
CEMADEN,261160603G,Brega e Chique,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.038242,-8.038048,-34.980061,-34.979298,62553,2019-10-01T00:10:00Z,2025-12-31T23:10:00Z,2019;2020;2021;2022;2023;2024;2025,0,0,1482,0,-8.038145,-34.9796795,0.000194000000000472,0.000762999999999181,FALSE,2019,2025,7,6,6,6,318.142857142857,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,33.650869507241,>30-50 km
CEMADEN,261160601A,Varzea,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.036,-8.036,-34.98,-34.98,63277,2017-01-01T03:00:00Z,2025-07-11T12:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.036,-34.98,0,0,FALSE,2017,2025,9,4,4,4,249.333333333333,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,33.8823209623372,>30-50 km
CEMADEN,261160616A,Várzea,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.039,-8.039,-34.959,-34.959,15871,2017-01-01T03:00:00Z,2018-06-25T11:40:00Z,2017;2018,0,0,2,0,-8.039,-34.959,0,0,FALSE,2017,2018,2,1,1,1,251,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,33.9459890050005,>30-50 km
CEMADEN,261370102A,Nossa Senhora da Luz,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.037,-8.037,-35.1,-35.1,71594,2017-01-01T03:00:00Z,2025-05-07T18:50:00Z,2017;2018;2019;2020;2021;2022;2024;2025,0,0,2,0,-8.037,-35.1,0,0,FALSE,2017,2025,8,5,6,5,306.625,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,34.5470651559106,>30-50 km
CEMADEN,260345401A,Timbi,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.026,-8.026,-34.993,-34.993,92683,2017-01-01T03:00:00Z,2025-03-31T16:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.026,-34.993,0,0,FALSE,2017,2025,9,7,7,7,310.888888888889,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,34.8250931001883,>30-50 km
CEMADEN,260345403A,Bairro dos Estados,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.026,-8.026,-34.975,-34.975,44407,2017-01-01T03:00:00Z,2023-08-05T02:10:00Z,2017;2018;2019;2020;2021;2022;2023,0,0,2,0,-8.026,-34.975,0,0,FALSE,2017,2023,7,3,3,3,224.142857142857,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,35.0609087596017,>30-50 km
CEMADEN,260345402A,Alberto Maia,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.02,-8.02,-35.003,-35.003,50013,2017-01-01T03:00:00Z,2025-07-27T16:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.02,-35.003,0,0,FALSE,2017,2025,9,3,4,3,220.555555555556,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,35.4082517695755,>30-50 km
CEMADEN,261160604G,Barreira,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.024219,-8.024215,-34.964622,-34.964431,36950,2019-10-01T00:10:00Z,2025-12-31T23:10:00Z,2019;2020;2021;2023;2024;2025,0,0,1660,0,-8.024217,-34.9645265,4.00000000055911e-06,0.00019100000000094,FALSE,2019,2025,6,3,3,3,218,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,35.4437609947696,>30-50 km
CEMADEN,261160620A,Porto,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.054,-8.054,-34.873,-34.873,85125,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,878,0,-8.054,-34.873,0,0,FALSE,2017,2025,9,8,8,8,353.555555555556,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,35.5619230451229,>30-50 km
CEMADEN,260345401G,Convento Carmelo,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.020025,-8.020025,-34.977156,-34.977156,49088,2021-05-29T14:20:00Z,2025-12-31T23:10:00Z,2021;2022;2023;2024;2025,0,0,1670,0,-8.020025,-34.977156,0,0,FALSE,2021,2025,5,4,4,4,335.6,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,35.6847909040705,>30-50 km
CEMADEN,260345404A,Jardim Primavera,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.021425,-8.012,-34.987566,-34.969,99594,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1704,0,-8.0167125,-34.978283,0.00942500000000024,0.0185659999999999,TRUE,2017,2025,9,9,9,8,359.222222222222,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,36.0329618341618,>30-50 km
CEMADEN,261140802A,PRIMAVERA - APAC,PRIMAVERA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.3275,-8.3275,-35.349833,-35.349833,29542,2017-11-25T03:20:00Z,2021-09-30T19:00:00Z,2017;2018;2019;2020;2021,0,0,0,0,-8.3275,-35.349833,0,0,FALSE,2017,2021,5,2,2,2,213.8,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,36.110177078892,>30-50 km
CEMADEN,261140801A,Centro | Residencial Primavera,PRIMAVERA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.35518,-8.331,-35.352,-35.34891,71445,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,992,0,-8.34309,-35.350455,0.0241800000000012,0.00309000000000026,TRUE,2017,2025,9,7,7,5,296.4,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,36.1640256980941,>30-50 km
CEMADEN,261160623A,RECIFE - APAC,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.04491,-8.04491,-34.87518,-34.87518,79630,2017-10-05T12:50:00Z,2025-12-18T17:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,750,0,-8.04491,-34.87518,0,0,FALSE,2017,2025,9,8,8,7,324.333333333333,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,36.3550731243437,>30-50 km
CEMADEN,261160610A,Alto Mandu,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.024,-8.024,-34.927,-34.927,75399,2017-07-13T18:30:00Z,2025-09-16T18:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.024,-34.927,0,0,FALSE,2017,2025,9,5,5,5,282.777777777778,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,36.428925454263,>30-50 km
CEMADEN,261370104A,Rua dos Milagres,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.01,-8.01,-35.016,-35.016,77514,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1694,0,-8.01,-35.016,0,0,FALSE,2017,2025,9,6,6,6,299.222222222222,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,36.4653239059414,>30-50 km
CEMADEN,261160603A,Dois Irmãos | Estação Experimental UFRPE,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.018378,-8.018378,-34.947058,-34.947058,82926,2017-01-01T03:00:00Z,2025-03-11T14:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.018378,-34.947058,0,0,FALSE,2017,2025,9,5,5,5,262.5,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,36.46787776091,>30-50 km
CEMADEN,261160618A,Torreão,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.037,-8.037,-34.884,-34.884,88052,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1658,0,-8.037,-34.884,0,0,FALSE,2017,2025,9,7,7,7,345,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,36.734076954213,>30-50 km
CEMADEN,261160613A,Morro da Conceição,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.019,-8.019,-34.915,-34.915,61361,2017-07-13T16:30:00Z,2025-12-31T09:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,60,0,-8.019,-34.915,0,0,FALSE,2017,2025,9,6,5,5,296.333333333333,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,37.3562716780241,>30-50 km
CEMADEN,261180402A,ARIPIBU - APAC,RIBEIRÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.44341,-8.44341,-35.34595,-35.34595,59889,2017-11-16T02:10:00Z,2025-12-31T11:00:00Z,2017;2018;2019;2020;2021;2023;2024;2025,0,0,56,0,-8.44341,-35.34595,0,0,FALSE,2017,2025,8,5,5,4,269,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,37.5399375668723,>30-50 km
CEMADEN,260345405A,Vila da Fábrica,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.999,-7.999,-34.98,-34.98,80373,2017-01-01T03:00:00Z,2025-10-16T11:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,248,0,-7.999,-34.98,0,0,FALSE,2017,2025,9,7,7,7,332.444444444444,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,37.9625890683687,>30-50 km
CEMADEN,261160608A,Corrego Jenipapo,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.007,-8.007,-34.936,-34.936,62267,2017-01-01T03:00:00Z,2024-06-05T19:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.007,-34.936,0,0,FALSE,2017,2024,8,5,4,4,253.75,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,37.9856731977028,>30-50 km
CEMADEN,261370101A,Chã da Tábua,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.995,-7.995,-35.035,-35.035,94605,2017-01-01T03:00:00Z,2025-12-31T20:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1734,0,-7.995,-35.035,0,0,FALSE,2017,2025,9,8,9,8,355.222222222222,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,38.1553947541032,>30-50 km
CEMADEN,261370105A,SAO LOURENCO DA MATA - APAC,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.99419,-7.99419,-35.03699,-35.03699,22875,2017-11-13T18:00:00Z,2022-02-03T19:00:00Z,2017;2018;2019;2020;2021;2022,0,0,0,0,-7.99419,-35.03699,0,0,FALSE,2017,2022,6,0,0,0,135.833333333333,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,38.2543508383843,>30-50 km
CEMADEN,261160610G,Nova Descoberta,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.00864,-8.000933,-34.933022,-34.932956,12753,2019-10-01T00:10:00Z,2021-02-28T23:10:00Z,2019;2020;2021,0,0,0,0,-8.0047865,-34.932989,0.00770699999999991,6.60000000038963e-05,FALSE,2019,2021,3,1,1,1,162,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,38.3073475841073,>30-50 km
CEMADEN,261640703A,Cajá,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.111,-8.111,-35.284,-35.284,66621,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1490,0,-8.111,-35.284,0,0,FALSE,2017,2025,9,6,6,6,283,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,38.3302362421805,>30-50 km
CEMADEN,261160615G,COMPESA - Alto da Brasileira,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.001254,-8.001254,-34.935572,-34.935572,9460,2023-11-01T20:30:00Z,2024-09-25T06:10:00Z,2023;2024,0,0,0,0,-8.001254,-34.935572,0,0,FALSE,2023,2024,2,0,0,0,165,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,38.616437620936,>30-50 km
CEMADEN,261190301A,Centro,RIO FORMOSO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.661,-8.661,-35.153,-35.153,65208,2017-01-01T03:00:00Z,2022-08-22T18:00:00Z,2017;2018;2019;2020;2021;2022,0,0,124,0,-8.661,-35.153,0,0,FALSE,2017,2022,6,5,5,5,341,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,38.7176107349729,>30-50 km
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha | REC5,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.00984,-8.00919,-34.90313,-34.902819,23231,2023-10-31T20:50:00Z,2025-12-31T23:10:00Z,2023;2024;2025,0,0,1632,0,-8.009515,-34.9029745,0.000650000000000262,0.000310999999996398,FALSE,2023,2025,3,2,2,2,198.5,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,38.7849117466192,>30-50 km
CEMADEN,261640704A,Livramento,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.121,-8.121,-35.298,-35.298,73172,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1554,0,-8.121,-35.298,0,0,FALSE,2017,2025,9,6,6,6,292.888888888889,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,38.8021507256122,>30-50 km
CEMADEN,261160607A,Alto do Céu,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.012,-8.012,-34.892,-34.892,53785,2017-01-01T03:00:00Z,2025-09-22T07:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-8.012,-34.892,0,0,FALSE,2017,2025,9,2,2,2,233.333333333333,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,38.9514760608959,>30-50 km
CEMADEN,261160605A,Nova Descoberta | UPA de Nova Descoberta,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.001917,-8.001917,-34.919278,-34.919278,90559,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1686,0,-8.001917,-34.919278,0,0,FALSE,2017,2025,9,8,8,8,322.7,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,39.0252456860178,>30-50 km
CEMADEN,261160614A,Campina do Barreto,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.013,-8.013,-34.881,-34.881,84762,2017-01-01T03:00:00Z,2025-12-31T11:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1626,0,-8.013,-34.881,0,0,FALSE,2017,2025,9,8,8,7,343.555555555556,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,39.3093780434031,>30-50 km
CEMADEN,261160612A,Guabiraba,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.994,-7.994,-34.936,-34.936,29552,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2024;2025,0,0,1454,0,-7.994,-34.936,0,0,FALSE,2017,2025,4,1,1,1,219.25,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,39.3875110198366,>30-50 km
CEMADEN,261160613G,COMPESA - Alto da Esperança,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.995841,-7.995841,-34.915624,-34.915624,16730,2023-11-07T18:40:00Z,2025-06-05T06:10:00Z,2023;2024;2025,0,0,0,0,-7.995841,-34.915624,0,0,FALSE,2023,2025,3,1,1,1,192.333333333333,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,39.7887709173873,>30-50 km
CEMADEN,261160606A,Dois Unidos,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.996278,-7.996278,-34.909167,-34.909167,80081,2017-01-01T03:00:00Z,2025-01-23T12:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-7.996278,-34.909167,0,0,FALSE,2017,2025,9,8,7,7,309.444444444444,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,39.9570641209679,>30-50 km
INMET,82898,OLINDA,"","",CONVENCIONAL,Horaria,Desativada,55,-8.02,-8.02,-34.85,-34.85,9860,2017-01-01T12:00:00Z,2025-12-31T18:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,9860,0,0,0,-8.02,-34.85,0,0,FALSE,2017,2025,9,9,9,9,365.222222222222,0,0,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,40.0870950686043,>30-50 km
CEMADEN,260960001G,Caixa D'Água,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.994922,-7.994917,-34.905667,-34.905648,51000,2019-10-01T00:10:00Z,2025-06-04T12:10:00Z,2019;2020;2021;2022;2023;2024;2025,0,0,0,0,-7.9949195,-34.9056575,4.99999999981071e-06,1.90000000017676e-05,FALSE,2019,2025,7,5,5,4,271,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,40.2217899900272,>30-50 km
CEMADEN,261370103A,Tiúma,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.979,-7.979,-35.073,-35.073,93881,2017-01-01T03:00:00Z,2025-11-08T05:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,780,0,-7.979,-35.073,0,0,FALSE,2017,2025,9,8,8,8,355.555555555556,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,40.302913249721,>30-50 km
CEMADEN,260960002A,Aguazinha,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.999,-7.999,-34.887,-34.887,63436,2017-01-01T03:00:00Z,2025-01-02T16:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0,-7.999,-34.887,0,0,FALSE,2017,2025,9,3,4,3,248.333333333333,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,40.4982102359625,>30-50 km
CEMADEN,261190303A,RIO FORMOSO - APAC,RIO FORMOSO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.67534,-8.67534,-35.160509,-35.160509,66036,2017-11-22T04:50:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1282,0,-8.67534,-35.160509,0,0,FALSE,2017,2025,9,5,5,5,259.666666666667,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,40.5052928021749,>30-50 km
CEMADEN,261640702A,Bairro C,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.121,-8.121,-35.325,-35.325,74026,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,318,0,-8.121,-35.325,0,0,FALSE,2017,2025,9,7,7,5,308.111111111111,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,41.1712954440487,>30-50 km
CEMADEN,260960003A,Bonsucesso,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.008,-8.008,-34.851,-34.851,67165,2017-01-01T03:00:00Z,2024-09-30T15:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,86,0,-8.008,-34.851,0,0,FALSE,2017,2024,8,6,5,5,293,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,41.2182996384561,>30-50 km
CEMADEN,260960001A,Águas Compridas,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.983,-7.983,-34.912,-34.912,72902,2017-01-01T03:00:00Z,2024-11-15T14:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-7.983,-34.912,0,0,FALSE,2017,2024,8,3,5,4,255.375,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,41.270881810242,>30-50 km
CEMADEN,260345406A,Aldeia,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.956,-7.956,-35.009,-35.009,88224,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1752,0,-7.956,-35.009,0,0,FALSE,2017,2025,9,7,7,7,333.111111111111,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,42.4876198461692,>30-50 km
CEMADEN,260960004A,Jardim Fragoso,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.999103,-7.984,-34.859839,-34.853,87704,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1752,0,-7.9915515,-34.8564195,0.0151029999999999,0.00683899999999937,TRUE,2017,2025,9,8,7,6,334.555555555556,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,42.5960019554219,>30-50 km
CEMADEN,261190302A,Cocaú,RIO FORMOSO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.64,-8.64,-35.27,-35.27,65282,2017-01-01T03:00:00Z,2024-07-27T01:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.64,-35.27,0,0,FALSE,2017,2024,8,5,5,5,291.875,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,43.285601975639,>30-50 km
CEMADEN,260440301A,CHA DE ALEGRIA - APAC,CHÃ DE ALEGRIA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.99754,-7.99754,-35.21584,-35.21584,71021,2017-11-16T14:20:00Z,2025-09-22T16:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,0,0,-7.99754,-35.21584,0,0,FALSE,2017,2025,9,6,6,5,288.888888888889,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,43.4562784691499,>30-50 km
CEMADEN,261060801A,GUADALAJARA - APAC,PAUDALHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.95518,-7.95518,-35.10672,-35.10672,29619,2017-11-16T14:20:00Z,2021-12-22T12:00:00Z,2017;2018;2019;2020;2021,0,0,0,0,-7.95518,-35.10672,0,0,FALSE,2017,2021,5,2,2,2,225.2,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,43.5701969020833,>30-50 km
CEMADEN,260960005A,Tabajara,OLINDA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.973,-7.973,-34.868,-34.868,80678,2017-01-01T03:00:00Z,2025-04-15T17:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,114,0,-7.973,-34.868,0,0,FALSE,2017,2025,9,6,7,6,307.333333333333,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,43.963563780197,>30-50 km
CEMADEN,261180401A,Bandeirante,RIBEIRÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.507,-8.507,-35.385,-35.385,94352,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1644,0,-8.507,-35.385,0,0,FALSE,2017,2025,9,8,8,8,354.333333333333,1,1,15,CPRH,Cabo de Santo Agostinho,-8.33789,-35.02179,44.1557039620294,>30-50 km
