criterio,n_dias_comuns,n_dias_comuns_mp10,pct_dias_mp10_comuns,correlacao_pearson,correlacao_spearman,correlacao_pearson_mp10,correlacao_spearman_mp10,total_a_comum_mm,total_b_comum_mm,razao_total_b_a,vies_b_menos_a_mm,mae_mm,rmse_mm,vies_b_menos_a_mp10_mm,mae_mp10_mm,rmse_mp10_mm,acordo_chuva_maior_0,jaccard_chuva_maior_0,acordo_chuva_maior_igual_1mm,jaccard_chuva_maior_igual_1mm,estacao_historica,ano_alvo,cod_estacao_a,nome_estacao_a,distancia_a_km,cod_estacao_b,nome_estacao_b,distancia_b_km
max_gap_90min,168,153,44.0922190201729,0.910892585844605,0.78216529486056,0.909665042108509,0.790040352590329,1435.8,1574.4,1.0965315503552,0.825,4.2727380952381,8.99947842404002,0.939477124183007,4.63450980392157,9.42149905505724,0.785714285714286,0.737226277372263,0.815476190476191,0.720720720720721,CUPE,2021,260720804A,Rurópolis,3.31306361103069,260290201G,Pirapama,13.0597386932039
max_gap_90min,277,263,75.792507204611,0.31819321818034,0.198393909126813,0.319902887328098,0.218319165254473,1477.69,477.55,0.323173331348253,-3.61061371841155,5.01537906137184,15.2624683479509,-3.69851711026616,5.09737642585551,15.6028876263777,0.527075812274368,0.196319018404908,0.631768953068592,0.196850393700787,CUPE,2021,260720804A,Rurópolis,3.31306361103069,260720802A,Camela,15.3107152412702
max_gap_90min,313,296,85.3025936599424,0.848835998304709,0.659391893099941,0.849879782473462,0.653645131255689,1741.7,1957.8,1.12407418039846,0.690415335463259,3.89584664536741,8.44782131582017,0.732567567567568,4.00756756756757,8.63199395241879,0.741214057507987,0.643171806167401,0.78594249201278,0.629834254143646,CUPE,2021,260720804A,Rurópolis,3.31306361103069,260290205A,Pontes dos Carvalhos,19.6094816469432
max_gap_90min,48,46,13.2564841498559,0.806311721583945,0.835380623352825,0.816168795745916,0.837490810462324,376,406.89,1.08215425531915,0.643541666666667,5.72520833333333,14.545312604066,1.06717391304348,5.57847826086957,14.6938909962166,0.791666666666667,0.75,0.770833333333333,0.676470588235294,CUPE,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.642748652155,260290202A,Charneca,11.2832131026728
max_gap_90min,77,75,21.6138328530259,0.913696218889332,0.806066454414859,0.929029001690515,0.809710691082359,379.43,485.5,1.27955090530533,1.37753246753247,4.06766233766234,11.7901871480911,1.66266666666667,3.92773333333333,11.8234319890631,0.87012987012987,0.811320754716981,0.857142857142857,0.744186046511628,CUPE,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.642748652155,260290204A,Enseado dos Corais,12.1770872579976
max_gap_90min,83,81,23.342939481268,0.807253668787855,0.835511142248189,0.817885177263436,0.841356749897511,438.83,412.11,0.939110817400816,-0.321927710843373,2.95638554216868,7.0101157545055,-0.121975308641975,2.82148148148148,6.90657693349402,0.855421686746988,0.793103448275862,0.843373493975904,0.74,CUPE,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.642748652155,260290203A,Torrinha,12.3419267993948
max_gap_90min,17,17,4.89913544668588,0.969658317943862,0.897144228819031,0.969658317943862,0.897144228819031,157.69,267.6,1.69700044390894,6.46529411764706,7.57705882352941,18.8397079095629,6.46529411764706,7.57705882352941,18.8397079095629,0.823529411764706,0.785714285714286,0.882352941176471,0.833333333333333,CUPE,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.642748652155,260290201G,Pirapama,13.0597386932039
max_gap_90min,81,79,22.7665706051873,,,,,419.69,0,0,-5.18135802469136,5.18135802469136,11.1296089911684,-5.02924050632911,5.02924050632911,11.0987979164355,0.333333333333333,0,0.493827160493827,0,CUPE,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.642748652155,260720802A,Camela,15.3107152412702
max_gap_90min,79,77,22.1902017291066,0.743997615357098,0.752825350885881,0.753229964141022,0.744390741487321,348.31,296.55,0.851396744279521,-0.655189873417721,2.93746835443038,7.01397519964719,-0.505064935064935,2.83701298701299,6.94228292478722,0.810126582278481,0.722222222222222,0.784810126582278,0.622222222222222,CUPE,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.642748652155,260290205A,Pontes dos Carvalhos,19.6094816469432
max_gap_90min,161,155,44.6685878962536,0.91697479206745,0.724892343734076,0.917254579736113,0.735672610522732,1509.73,1694.62,1.12246560643294,1.1483850931677,5.35434782608696,9.69713663955558,1.08251612903226,5.44083870967742,9.83466381011901,0.77639751552795,0.72093023255814,0.763975155279503,0.641509433962264,CUPE,2021,260290202A,Charneca,11.2832131026728,260290204A,Enseado dos Corais,12.1770872579976
max_gap_90min,188,181,52.1613832853026,0.93087060866315,0.863499115226252,0.932996848615291,0.865568075989135,1608.58,1566.81,0.974032998047968,-0.22218085106383,3.70047872340426,8.1849303991114,-0.345966850828729,3.72839779005525,8.22199529492898,0.861702127659575,0.818181818181818,0.819148936170213,0.704347826086957,CUPE,2021,260290202A,Charneca,11.2832131026728,260290203A,Torrinha,12.3419267993948
max_gap_90min,148,144,41.4985590778098,0.963160216694088,0.900220684912832,0.962978049844565,0.898735216331013,1539.79,1417.8,0.920774910864468,-0.824256756756757,3.19722972972973,6.83306562318926,-0.847152777777778,3.28604166666667,6.92731925663408,0.885135135135135,0.852173913043478,0.831081081081081,0.736842105263158,CUPE,2021,260290202A,Charneca,11.2832131026728,260290201G,Pirapama,13.0597386932039
max_gap_90min,161,155,44.6685878962536,0.228453033660282,0.122356148823439,0.232340983764341,0.14406532127821,1287.23,186.97,0.145249877644244,-6.83391304347826,7.47242236024845,19.8377449066512,-7.11709677419355,7.66341935483871,20.2028991691467,0.422360248447205,0.154545454545455,0.559006211180124,0.164705882352941,CUPE,2021,260290202A,Charneca,11.2832131026728,260720802A,Camela,15.3107152412702
max_gap_90min,187,180,51.8731988472623,0.870329108714721,0.741218323983437,0.874988842896956,0.743819853029823,1573.52,1469.43,0.933848950124562,-0.556631016042781,5.08893048128342,11.3527847887597,-0.765611111111111,5.0995,11.4232310811492,0.775401069518717,0.714285714285714,0.775401069518717,0.65,CUPE,2021,260290202A,Charneca,11.2832131026728,260290205A,Pontes dos Carvalhos,19.6094816469432
max_gap_90min,303,288,82.9971181556196,0.828055907171618,0.775393023966694,0.828039091957833,0.778184598469855,2063.67,1986.6,0.962653912689529,-0.254356435643564,3.84023102310231,10.5919280711316,-0.274618055555555,3.95704861111111,10.8324824505589,0.788778877887789,0.69377990430622,0.828382838283828,0.679012345679012,CUPE,2021,260290204A,Enseado dos Corais,12.1770872579976,260290203A,Torrinha,12.3419267993948
max_gap_90min,142,130,37.463976945245,0.897625546253906,0.737488969441978,0.896245440988739,0.744392504957927,1735.42,1428.8,0.823316545850572,-2.15929577464789,6.1374647887324,11.5756756259487,-2.28169230769231,6.59323076923077,12.069302000084,0.788732394366197,0.739130434782609,0.73943661971831,0.633663366336634,CUPE,2021,260290204A,Enseado dos Corais,12.1770872579976,260290201G,Pirapama,13.0597386932039
max_gap_90min,281,268,77.2334293948127,0.253373825422957,0.15009655450215,0.25207810681584,0.153325086185382,1733.49,477.57,0.275496253223266,-4.46946619217082,6.08669039145908,17.112405980287,-4.63992537313433,6.31940298507463,17.5101888249832,0.512455516014235,0.16969696969697,0.619217081850534,0.15748031496063,CUPE,2021,260290204A,Enseado dos Corais,12.1770872579976,260720802A,Camela,15.3107152412702
max_gap_90min,300,285,82.1325648414986,0.894385446587871,0.781914985334493,0.896722697545752,0.779221735823235,1961.51,1772.43,0.903604875835453,-0.630266666666667,3.60586666666667,8.69830899274873,-0.707929824561404,3.68350877192982,8.85620599136016,0.783333333333333,0.684466019417476,0.826666666666667,0.672955974842767,CUPE,2021,260290204A,Enseado dos Corais,12.1770872579976,260290205A,Pontes dos Carvalhos,19.6094816469432
max_gap_90min,164,150,43.2276657060519,0.937060220961708,0.883904496217076,0.936023743119708,0.888124002589499,1586.45,1511.6,0.952819187494091,-0.45640243902439,3.14481707317073,7.71945890148444,-0.498933333333333,3.4116,8.06940700010437,0.884146341463415,0.850393700787402,0.835365853658537,0.745283018867925,CUPE,2021,260290203A,Torrinha,12.3419267993948,260290201G,Pirapama,13.0597386932039
max_gap_90min,293,280,80.6916426512968,0.491954313264858,0.0921641115849619,0.495360762076388,0.122274315869359,1708.35,417.51,0.244393713232066,-4.40559726962457,5.20211604095563,13.8424183114764,-4.55857142857143,5.30364285714286,14.0918005034336,0.450511945392491,0.13903743315508,0.559726962457338,0.116438356164384,CUPE,2021,260290203A,Torrinha,12.3419267993948,260720802A,Camela,15.3107152412702
max_gap_90min,342,325,93.6599423631124,0.886765747406912,0.777010648882269,0.886195148544965,0.775029282197234,2069.37,1944.23,0.939527489042559,-0.365906432748538,3.12631578947368,7.46606267137274,-0.424553846153846,3.24769230769231,7.65006457489086,0.786549707602339,0.699588477366255,0.81578947368421,0.668421052631579,CUPE,2021,260290203A,Torrinha,12.3419267993948,260290205A,Pontes dos Carvalhos,19.6094816469432
max_gap_90min,139,128,36.8876080691643,0.270300602220005,0.0514667175765525,0.26803248630782,0.0879404865198042,1193.4,395.87,0.331716105245517,-5.73762589928058,8.14597122302158,20.7361225328614,-6.3353125,8.73828125,21.5920840529579,0.359712230215827,0.190909090909091,0.489208633093525,0.193181818181818,CUPE,2021,260290201G,Pirapama,13.0597386932039,260720802A,Camela,15.3107152412702
max_gap_90min,164,150,43.2276657060519,0.883764698563137,0.790610621954196,0.881888787645247,0.791613069587305,1492.2,1509.12,1.01133896260555,0.103170731707317,5.21512195121951,10.1967711891033,0.0891999999999999,5.64893333333333,10.6579892412531,0.804878048780488,0.751937984496124,0.817073170731707,0.722222222222222,CUPE,2021,260290201G,Pirapama,13.0597386932039,260290205A,Pontes dos Carvalhos,19.6094816469432
max_gap_90min,291,278,80.1152737752162,0.350821024319171,0.122455713941318,0.354979848517202,0.144840514477576,415.35,1572.24,3.78533766702781,3.97556701030928,5.29027491408935,12.7846160371164,4.07262589928058,5.36514388489209,12.9682595222324,0.467353951890034,0.143646408839779,0.563573883161512,0.124137931034483,CUPE,2021,260720802A,Camela,15.3107152412702,260290205A,Pontes dos Carvalhos,19.6094816469432
max_gap_60min,313,232,84.3636363636364,0.967139378621017,0.90530344255979,0.971151481263179,0.92022881195193,1338.15,1286.31,0.961259948436274,-0.165623003194888,1.18984025559105,2.72321190271573,-0.1025,1.26413793103448,2.74426251006312,0.881789137380192,0.814070351758794,0.888178913738019,0.763513513513514,IFPE,2018,260720801A,Centro,2.94037517011968,260720804A,Rurópolis,4.23417961072742
max_gap_60min,0,0,0,,,,,,,,,,,,,,,,,,IFPE,2018,260720801A,Centro,2.94037517011968,260290202A,Charneca,9.86964956137547
max_gap_60min,41,28,10.1818181818182,0.899597049734956,0.73777738842547,0.959970217824034,0.907714188912938,177.96,165.98,0.932681501461002,-0.29219512195122,2.31560975609756,4.41876044863704,-0.689642857142857,2.27178571428571,4.07355276667151,0.707317073170732,0.6,0.804878048780488,0.619047619047619,IFPE,2018,260720801A,Centro,2.94037517011968,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.3825396484058
max_gap_60min,137,114,41.4545454545455,0.602994442556033,0.726754345033525,0.626283058490436,0.715777720199126,1028.82,932.24,0.906125464123948,-0.704963503649635,5.53576642335766,12.702307279348,-0.200964912280702,5.56394736842105,12.7688069412046,0.781021897810219,0.727272727272727,0.759124087591241,0.633333333333333,IFPE,2018,260720801A,Centro,2.94037517011968,260290203A,Torrinha,10.896338207296
max_gap_60min,301,227,82.5454545454546,0.73064003969108,0.693722082572969,0.752904036684883,0.704383517184781,1230.84,1103.7,0.896704689480355,-0.422392026578073,3.11800664451827,6.95905409427482,-0.368942731277533,3.30321585903084,6.9988257353651,0.767441860465116,0.648241206030151,0.817275747508306,0.620689655172414,IFPE,2018,260720801A,Centro,2.94037517011968,260290204A,Enseado dos Corais,11.2670570461699
max_gap_60min,306,234,85.0909090909091,0.777850368548235,0.752428721693727,0.757152105554744,0.779775187075469,1335.32,1070.25,0.80149327502022,-0.86624183006536,2.81114379084967,6.99095458992771,-1.20435897435897,3.25316239316239,7.79491347407885,0.820261437908497,0.705882352941177,0.800653594771242,0.582191780821918,IFPE,2018,260720801A,Centro,2.94037517011968,260720803A,Porto de Galinhas,14.2515483795198
max_gap_60min,247,189,68.7272727272727,0.712459642195941,0.73823913231755,0.702270080515406,0.756550753592929,1188.53,1076.85,0.9060351863226,-0.452145748987854,3.18987854251012,8.20362677769365,-0.476402116402116,3.63777777777778,8.87186379492873,0.757085020242915,0.682539682539683,0.801619433198381,0.642335766423358,IFPE,2018,260720801A,Centro,2.94037517011968,260720802A,Camela,16.5684663669388
max_gap_60min,116,94,34.1818181818182,0.697515779410886,0.676403538251256,0.755745300118159,0.649747589654553,948.2,766.02,0.807867538493989,-1.57051724137931,5.93362068965517,11.3285461830144,-1.60510638297872,5.80595744680851,10.5313328852727,0.801724137931035,0.757894736842105,0.793103448275862,0.692307692307692,IFPE,2018,260720801A,Centro,2.94037517011968,260290205A,Pontes dos Carvalhos,18.2351955265537
max_gap_60min,0,0,0,,,,,,,,,,,,,,,,,,IFPE,2018,260720804A,Rurópolis,4.23417961072742,260290202A,Charneca,9.86964956137547
max_gap_60min,42,29,10.5454545454545,0.789512144441734,0.740491174793775,0.957468137174071,0.833821472585545,139.33,167.37,1.20124883370416,0.667619047619048,2.25,5.88591094216075,-0.153448275862069,1.79896551724138,3.61934505410712,0.738095238095238,0.645161290322581,0.80952380952381,0.636363636363636,IFPE,2018,260720804A,Rurópolis,4.23417961072742,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.3825396484058
max_gap_60min,135,113,41.0909090909091,0.62619460440416,0.745472177418134,0.63963402066396,0.760283443859963,1131.39,1020.3,0.901811046588709,-0.822888888888889,5.73266666666667,12.9156880489495,-0.39575221238938,5.8153982300885,13.2372887099051,0.792592592592593,0.735849056603774,0.733333333333333,0.612903225806452,IFPE,2018,260720804A,Rurópolis,4.23417961072742,260290203A,Torrinha,10.896338207296
max_gap_60min,307,233,84.7272727272727,0.685581786213335,0.686774206126223,0.689115108455606,0.70009297568252,1322.41,1263.02,0.955089571312982,-0.193452768729642,3.23410423452769,7.93445759102937,-0.167210300429185,3.55562231759657,8.54372344475342,0.739413680781759,0.622641509433962,0.801302931596091,0.608974358974359,IFPE,2018,260720804A,Rurópolis,4.23417961072742,260290204A,Enseado dos Corais,11.2670570461699
max_gap_60min,310,238,86.5454545454545,0.796445091268122,0.737659981788546,0.788936752572585,0.762274063488672,1415.03,1182.15,0.835423983943803,-0.751225806451613,2.83387096774194,6.87413422114542,-1.17390756302521,3.19214285714286,7.58967302027049,0.77741935483871,0.655,0.803225806451613,0.598684210526316,IFPE,2018,260720804A,Rurópolis,4.23417961072742,260720803A,Porto de Galinhas,14.2515483795198
max_gap_60min,250,192,69.8181818181818,0.700476908104919,0.735798960651721,0.689469613260534,0.746020755737232,1270.24,1206.73,0.950001574505605,-0.25404,3.49628,8.77951244659976,-0.372916666666667,4.0503125,9.683059950243,0.78,0.712041884816754,0.8,0.642857142857143,IFPE,2018,260720804A,Rurópolis,4.23417961072742,260720802A,Camela,16.5684663669388
max_gap_60min,118,96,34.9090909090909,0.599311435615181,0.695882730154427,0.619012651444309,0.653808913540781,1039.56,858.78,0.826099503636154,-1.53203389830508,6.70372881355932,13.4705112331105,-1.64760416666667,6.95385416666667,13.7135790748319,0.822033898305085,0.774193548387097,0.76271186440678,0.662650602409639,IFPE,2018,260720804A,Rurópolis,4.23417961072742,260290205A,Pontes dos Carvalhos,18.2351955265537
max_gap_60min,0,0,0,,,,,,,,,,,,,,,,,,IFPE,2018,260290202A,Charneca,9.86964956137547,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.3825396484058
max_gap_60min,0,0,0,,,,,,,,,,,,,,,,,,IFPE,2018,260290202A,Charneca,9.86964956137547,260290203A,Torrinha,10.896338207296
max_gap_60min,0,0,0,,,,,,,,,,,,,,,,,,IFPE,2018,260290202A,Charneca,9.86964956137547,260290204A,Enseado dos Corais,11.2670570461699
max_gap_60min,0,0,0,,,,,,,,,,,,,,,,,,IFPE,2018,260290202A,Charneca,9.86964956137547,260720803A,Porto de Galinhas,14.2515483795198
max_gap_60min,0,0,0,,,,,,,,,,,,,,,,,,IFPE,2018,260290202A,Charneca,9.86964956137547,260720802A,Camela,16.5684663669388
max_gap_60min,0,0,0,,,,,,,,,,,,,,,,,,IFPE,2018,260290202A,Charneca,9.86964956137547,260290205A,Pontes dos Carvalhos,18.2351955265537
max_gap_60min,5,5,1.81818181818182,,,,,57.41,78,1.35864831910817,4.118,10.022,12.6147873545296,4.118,10.022,12.6147873545296,0.8,0.8,0.8,0.8,IFPE,2018,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.3825396484058,260290203A,Torrinha,10.896338207296
max_gap_60min,41,29,10.5454545454545,0.735204207661491,0.787003942428235,0.926104977018208,0.767942755657519,157.75,158.33,1.00367670364501,0.0141463414634145,2.6419512195122,7.0278821012641,0.881379310344828,2.23586206896552,5.33382892812309,0.731707317073171,0.645161290322581,0.804878048780488,0.619047619047619,IFPE,2018,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.3825396484058,260290204A,Enseado dos Corais,11.2670570461699
max_gap_60min,40,28,10.1818181818182,0.787751738663498,0.741980132663357,0.909813450796195,0.792970821111845,162.83,228.59,1.40385678314807,1.644,3.7125,12.0022874903078,2.69321428571429,4.22607142857143,13.8601078381705,0.675,0.551724137931035,0.825,0.631578947368421,IFPE,2018,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.3825396484058,260720803A,Porto de Galinhas,14.2515483795198
max_gap_60min,37,27,9.81818181818182,0.916164765117783,0.743023231157896,0.975962055374768,0.847661599957012,143.5,160.49,1.11839721254355,0.459189189189189,1.91648648648649,4.20247771188842,1.12666666666667,1.82222222222222,3.91426261917259,0.756756756756757,0.678571428571429,0.810810810810811,0.631578947368421,IFPE,2018,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.3825396484058,260720802A,Camela,16.5684663669388
max_gap_60min,3,3,1.09090909090909,,,,,43.18,47.19,1.09286706808708,1.33666666666667,2.89,2.92252744498091,1.33666666666667,2.89,2.92252744498091,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,IFPE,2018,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.3825396484058,260290205A,Pontes dos Carvalhos,18.2351955265537
max_gap_60min,136,116,42.1818181818182,0.699392970989739,0.840178972806866,0.693751814683205,0.851279430561307,978.88,887.74,0.906893592677346,-0.670147058823529,4.32661764705882,10.1690045206587,-1.02275862068966,4.71637931034483,10.9097921848787,0.882352941176471,0.831578947368421,0.838235294117647,0.725,IFPE,2018,260290203A,Torrinha,10.896338207296,260290204A,Enseado dos Corais,11.2670570461699
max_gap_60min,140,121,44,0.514309075417971,0.699634040113649,0.516303269890612,0.704587917072997,1070.63,927.93,0.86671399082783,-1.01928571428571,6.49314285714286,14.3207135696116,-1.72595041322314,6.84512396694215,14.9068274335028,0.814285714285714,0.742574257425743,0.771428571428571,0.604938271604938,IFPE,2018,260290203A,Torrinha,10.896338207296,260720803A,Porto de Galinhas,14.2515483795198
max_gap_60min,133,111,40.3636363636364,0.625634967793658,0.725669255608719,0.621877133628688,0.733674639996695,1007.25,953.11,0.946249689749317,-0.407067669172932,5.75293233082707,12.2699644894119,-0.668108108108108,6.32576576576577,13.1415037465551,0.774436090225564,0.70873786407767,0.796992481203008,0.6625,IFPE,2018,260290203A,Torrinha,10.896338207296,260720802A,Camela,16.5684663669388
max_gap_60min,121,99,36,0.616557769305501,0.698378550099108,0.622228550996861,0.697361105873821,874.86,753.62,0.861417826852297,-1.00198347107438,5.06413223140496,11.6350801849016,-1.67454545454545,5.5349494949495,12.5417061813532,0.785123966942149,0.717391304347826,0.776859504132231,0.64,IFPE,2018,260290203A,Torrinha,10.896338207296,260290205A,Pontes dos Carvalhos,18.2351955265537
max_gap_60min,302,234,85.0909090909091,0.716133209258691,0.696277896750364,0.720061095635647,0.706216608437806,1292.69,1091.4,0.844285946359916,-0.666523178807947,2.9662582781457,7.61244643517948,-1.00675213675214,3.29264957264957,8.17823111085546,0.771523178807947,0.627027027027027,0.834437086092715,0.618320610687023,IFPE,2018,260290204A,Enseado dos Corais,11.2670570461699,260720803A,Porto de Galinhas,14.2515483795198
max_gap_60min,243,190,69.0909090909091,0.582169985482878,0.724063155148296,0.57129344964307,0.736619124843168,1167.11,1222.07,1.04709067697132,0.226172839506173,3.9962962962963,9.85273578602085,0.410526315789474,4.52157894736842,10.8469582444985,0.761316872427984,0.677777777777778,0.814814814814815,0.659090909090909,IFPE,2018,260290204A,Enseado dos Corais,11.2670570461699,260720802A,Camela,16.5684663669388
max_gap_60min,117,97,35.2727272727273,0.869240318016875,0.776525069589975,0.874607719128223,0.754713691170141,839.22,819.35,0.976323252544029,-0.16982905982906,3.95273504273504,6.95061302098753,-0.275257731958763,4.23463917525773,7.2725519847667,0.82051282051282,0.755813953488372,0.794871794871795,0.671232876712329,IFPE,2018,260290204A,Enseado dos Corais,11.2670570461699,260290205A,Pontes dos Carvalhos,18.2351955265537
max_gap_60min,251,198,72,0.674079533840364,0.739963450003889,0.668056266357961,0.769910591304992,1081.69,1243.22,1.14933113923583,0.643545816733068,3.52545816733068,9.07689828466308,1.0069696969697,3.88060606060606,9.78234123305868,0.741035856573705,0.644808743169399,0.808764940239044,0.622047244094488,IFPE,2018,260720803A,Porto de Galinhas,14.2515483795198,260720802A,Camela,16.5684663669388
max_gap_60min,120,102,37.0909090909091,0.614529999612406,0.682846009647197,0.620937572651892,0.684958281423065,870.53,859.54,0.987375506875122,-0.0915833333333337,6.20825,12.6815926641727,0.287254901960784,6.45156862745098,12.9765798841681,0.791666666666667,0.725274725274725,0.75,0.6,IFPE,2018,260720803A,Porto de Galinhas,14.2515483795198,260290205A,Pontes dos Carvalhos,18.2351955265537
max_gap_60min,113,92,33.4545454545455,0.533379896326547,0.604145518073287,0.536031203792137,0.598880502034748,827.22,814.29,0.984369333430043,-0.114424778761062,6.78380530973451,13.3281115844323,-0.351956521739131,7.40826086956522,14.1392032860843,0.734513274336283,0.67741935483871,0.716814159292035,0.58974358974359,IFPE,2018,260720802A,Camela,16.5684663669388,260290205A,Pontes dos Carvalhos,18.2351955265537
max_gap_70min,332,250,90.9090909090909,0.960989642295082,0.911062558689036,0.963562627431191,0.925252247660299,1484.23,1436.38,0.96776106129104,-0.144126506024097,1.2941265060241,2.97040173137963,-0.0791600000000001,1.40204,3.06942750362344,0.885542168674699,0.825688073394496,0.88855421686747,0.773006134969325,IFPE,2018,260720801A,Centro,2.94037517011968,260720804A,Rurópolis,4.23417961072742
max_gap_70min,0,0,0,,,,,,,,,,,,,,,,,,IFPE,2018,260720801A,Centro,2.94037517011968,260290202A,Charneca,9.86964956137547
max_gap_70min,53,37,13.4545454545455,0.941716262517492,0.79228975498928,0.952783619987682,0.917618706006756,298.07,307.69,1.0322742979837,0.181509433962264,2.57320754716981,4.8091547917821,-0.173513513513514,2.60378378378378,4.75094300738911,0.735849056603774,0.658536585365854,0.849056603773585,0.714285714285714,IFPE,2018,260720801A,Centro,2.94037517011968,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.3825396484058
max_gap_70min,141,118,42.9090909090909,0.595216839080827,0.733402439938177,0.616285146623969,0.721789270857706,1088.17,984.33,0.904573733883493,-0.73645390070922,5.74368794326241,12.8356332469833,-0.255677966101695,5.8114406779661,12.9249195322545,0.787234042553192,0.736842105263158,0.765957446808511,0.648936170212766,IFPE,2018,260720801A,Centro,2.94037517011968,260290203A,Torrinha,10.896338207296
max_gap_70min,315,240,87.2727272727273,0.710833897468684,0.712952220316577,0.727699141717315,0.725216111671366,1360.61,1231.44,0.90506464012465,-0.410063492063492,3.33120634920635,7.28776441432695,-0.356583333333333,3.58516666666667,7.43650780496688,0.774603174603175,0.665094339622642,0.819047619047619,0.636942675159236,IFPE,2018,260720801A,Centro,2.94037517011968,260290204A,Enseado dos Corais,11.2670570461699
max_gap_70min,320,246,89.4545454545455,0.775752287916255,0.746825517341726,0.755484650285556,0.769089144558242,1457.21,1130.63,0.775886797373062,-1.0205625,2.914125,7.04309604328949,-1.39483739837398,3.38760162601626,7.84409785368664,0.815625,0.705,0.796875,0.585987261146497,IFPE,2018,260720801A,Centro,2.94037517011968,260720803A,Porto de Galinhas,14.2515483795198
max_gap_70min,266,206,74.9090909090909,0.711819562310871,0.753717820110498,0.701493785452255,0.764004721479412,1353.64,1235.5,0.912724210277474,-0.444135338345865,3.38375939849624,8.19545858103032,-0.43873786407767,3.85242718446602,8.83620003553344,0.770676691729323,0.705314009661836,0.808270676691729,0.666666666666667,IFPE,2018,260720801A,Centro,2.94037517011968,260720802A,Camela,16.5684663669388
max_gap_70min,122,99,36,0.611779227440863,0.664208393368751,0.651004356453007,0.649101972142207,1008.93,884.94,0.877107430644346,-1.01631147540984,6.63827868852459,12.7556568293264,-0.991010101010101,6.6859595959596,12.4557086421359,0.795081967213115,0.752475247524752,0.786885245901639,0.690476190476191,IFPE,2018,260720801A,Centro,2.94037517011968,260290205A,Pontes dos Carvalhos,18.2351955265537
max_gap_70min,0,0,0,,,,,,,,,,,,,,,,,,IFPE,2018,260720804A,Rurópolis,4.23417961072742,260290202A,Charneca,9.86964956137547
max_gap_70min,55,39,14.1818181818182,0.92685923488673,0.817476627155051,0.97690487779551,0.885474460368907,291.21,311.64,1.07015555784485,0.371454545454546,2.20127272727273,5.33085546605796,-0.420769230769231,1.9074358974359,3.48466567575641,0.781818181818182,0.72093023255814,0.836363636363636,0.709677419354839,IFPE,2018,260720804A,Rurópolis,4.23417961072742,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,10.3825396484058
max_gap_70min,144,122,44.3636363636364,0.572782964482578,0.756395224642158,0.583896214542962,0.770643970912153,1194.16,1162,0.973068935486032,-0.223333333333333,6.04305555555556,14.2969620413258,0.280409836065574,6.17565573770492,14.7976908643894,0.791666666666667,0.739130434782609,0.743055555555556,0.63,IFPE,2018,260720804A,Rurópolis,4.23417961072742,260290203A,Torrinha,10.896338207296
max_gap_70min,325,251,91.2727272727273,0.678024292119406,0.698796597355989,0.68039866318615,0.711228500771635,1432.54,1377.36,0.961481005765982,-0.169784615384615,3.29969230769231,8.00149501415445,-0.138446215139442,3.61749003984064,8.58245321497595,0.738461538461539,0.630434782608696,0.809230769230769,0.633136094674556,IFPE,2018,260720804A,Rurópolis,4.23417961072742,260290204A,Enseado dos Corais,11.2670570461699
max_gap_70min,329,256,93.0909090909091,0.791036726981185,0.738649151590995,0.783310398455728,0.758991630179019,1526.28,1256.32,0.823125507770527,-0.820547112462006,2.89191489361702,6.92236514565119,-1.2362109375,3.2526171875,7.61020329167526,0.781155015197568,0.669724770642202,0.799392097264438,0.6,IFPE,2018,260720804A,Rurópolis,4.23417961072742,260720803A,Porto de Galinhas,14.2515483795198
