fonte_dados,cod_estacao,nome_estacao,municipios,tipo_estacao,latitude,longitude,distancia_gaibu_km,faixa_distancia,tipo_regra_anual,criterio_primario_anual,elegivel_pareamento_primario_anual,n_dias_calendario,n_dias_com_valor,n_dias_primario,n_dias_sens_1,n_dias_sens_2,n_dias_convencional,prop_dias_primario,prop_dias_sens_1,prop_dias_sens_2,n_dias_mp10_validos,n_dias_precip_com_valor,n_overlap_primario,n_overlap_sens_1,n_overlap_sens_2,n_overlap_convencional,tipo_regra_mp10,criterio_primario_mp10,elegivel_pareamento_primario_mp10,pct_dias_precip_com_valor,pct_overlap_primario,pct_overlap_sens_1,pct_overlap_sens_2,pct_overlap_convencional,estacao_historica,ano_alvo
CEMADEN,261160605G,UR3 - Ibura,RECIFE,PLUVIOMETRICA_AUTOMATICA,-8.11437,-34.9490145,23.8783178950919,>20-30 km,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,365,93,78,85,85,0,0.213698630136986,0.232876712328767,0.232876712328767,262,36,35,35,35,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,13.7404580152672,13.3587786259542,13.3587786259542,13.3587786259542,0,Gaibu,2019
CEMADEN,260790106G,COMPESA - Dois Carneiros,JABOATÃO DOS GUARARAPES,PLUVIOMETRICA_AUTOMATICA,-8.110775,-34.964464,24.2812709966795,>20-30 km,,,,,,,,,,,,,262,0,0,0,0,0,,,FALSE,0,0,0,0,0,Gaibu,2019
CEMADEN,260790115H,Santana,JABOATÃO DOS GUARARAPES,PLUVIOMETRICA_AUTOMATICA,-8.1088,-34.99944,24.9404055752482,>20-30 km,,,,,,,,,,,,,262,0,0,0,0,0,,,FALSE,0,0,0,0,0,Gaibu,2019
CEMADEN,260790119H,Engenho Velho,JABOATÃO DOS GUARARAPES,PLUVIOMETRICA_AUTOMATICA,-8.111846,-35.013613,24.9559236525348,>20-30 km,,,,,,,,,,,,,262,0,0,0,0,0,,,FALSE,0,0,0,0,0,Gaibu,2019
CEMADEN,260790107A,Centro,JABOATÃO DOS GUARARAPES,PLUVIOMETRICA_AUTOMATICA,-8.112,-35.015,24.9784011086068,>20-30 km,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,365,357,304,308,314,0,0.832876712328767,0.843835616438356,0.86027397260274,262,254,215,218,223,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,96.9465648854962,82.0610687022901,83.206106870229,85.1145038167939,0,Gaibu,2019
CEMADEN,260790101G,Socorro,JABOATÃO DOS GUARARAPES,PLUVIOMETRICA_AUTOMATICA,-8.105099,-34.9983535,25.3224069127516,>20-30 km,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,365,19,10,11,11,0,0.0273972602739726,0.0301369863013699,0.0301369863013699,262,0,0,0,0,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,0,0,0,0,0,Gaibu,2019
CEMADEN,261160621A,Areias,RECIFE,PLUVIOMETRICA_AUTOMATICA,-8.102,-34.929,25.418473081929,>20-30 km,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,365,363,319,331,332,0,0.873972602739726,0.906849315068493,0.90958904109589,262,260,226,235,236,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,99.236641221374,86.2595419847328,89.6946564885496,90.0763358778626,0,Gaibu,2019
CEMADEN,260790102G,Alto Vento,JABOATÃO DOS GUARARAPES,PLUVIOMETRICA_AUTOMATICA,-8.100297,-34.9826245,25.5942883825554,>20-30 km,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,365,93,43,50,53,0,0.117808219178082,0.136986301369863,0.145205479452055,262,36,23,24,26,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,13.7404580152672,8.77862595419847,9.16030534351145,9.9236641221374,0,Gaibu,2019
CEMADEN,260790104G,Alto do Reservatório,JABOATÃO DOS GUARARAPES,PLUVIOMETRICA_AUTOMATICA,-8.0987155,-34.9747145,25.6856990282984,>20-30 km,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,365,26,13,15,16,0,0.0356164383561644,0.0410958904109589,0.0438356164383562,262,7,5,5,5,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,2.67175572519084,1.90839694656489,1.90839694656489,1.90839694656489,0,Gaibu,2019
CEMADEN,260790103A,Cavaleiro,JABOATÃO DOS GUARARAPES,PLUVIOMETRICA_AUTOMATICA,-8.096,-34.971,25.958028235931,>20-30 km,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,365,208,158,164,170,0,0.432876712328767,0.449315068493151,0.465753424657534,262,143,115,119,122,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,54.5801526717557,43.8931297709924,45.4198473282443,46.5648854961832,0,Gaibu,2019
CEMADEN,260790102A,Cavaleiro 2 | Cavaleiro2,JABOATÃO DOS GUARARAPES,PLUVIOMETRICA_AUTOMATICA,-8.09,-34.97,26.6174705549594,>20-30 km,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,365,356,307,312,318,0,0.841095890410959,0.854794520547945,0.871232876712329,262,253,213,218,224,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,96.5648854961832,81.2977099236641,83.206106870229,85.4961832061069,0,Gaibu,2019
CEMADEN,261160617A,Pina,RECIFE,PLUVIOMETRICA_AUTOMATICA,-8.099,-34.887,26.6867885021365,>20-30 km,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,365,356,289,303,309,0,0.791780821917808,0.83013698630137,0.846575342465753,262,253,209,219,222,0,CEMADEN,CEMADEN_MAX_GAP_60MIN,TRUE,96.5648854961832,79.7709923664122,83.587786259542,84.7328244274809,0,Gaibu,2019
