criterio,n_dias_comuns,n_dias_comuns_mp10,pct_dias_mp10_comuns,correlacao_pearson,correlacao_spearman,correlacao_pearson_mp10,correlacao_spearman_mp10,total_a_comum_mm,total_b_comum_mm,razao_total_b_a,vies_b_menos_a_mm,mae_mm,rmse_mm,vies_b_menos_a_mp10_mm,mae_mp10_mm,rmse_mp10_mm,acordo_chuva_maior_0,jaccard_chuva_maior_0,acordo_chuva_maior_igual_1mm,jaccard_chuva_maior_igual_1mm,cod_estacao_a,nome_estacao_a,distancia_a_km,cod_estacao_b,nome_estacao_b,distancia_b_km
max_gap_70min,144,101,38.5496183206107,0.980557273998626,0.923615406531173,0.975565094688168,0.905464596900305,838.6,823.07,0.981481039828285,-0.107847222222222,1.63548611111111,3.29638659494504,-0.184257425742574,1.82306930693069,3.45763110688331,0.923611111111111,0.879120879120879,0.895833333333333,0.788732394366197,260290203A,Torrinha,9.64529855709911,260290202A,Charneca,11.6373392821951
max_gap_70min,145,97,37.0229007633588,0.89324775177997,0.814403007943842,0.87151102082075,0.801888306617022,831.41,777.24,0.934845623699499,-0.373586206896552,3.17744827586207,7.46030511532827,-0.860618556701031,3.73855670103093,8.06795174507289,0.820689655172414,0.711111111111111,0.841379310344828,0.661764705882353,260290203A,Torrinha,9.64529855709911,260790109A,Barra de Jangada,12.4106755442896
max_gap_70min,26,11,4.19847328244275,0.995438296314562,0.744877273897678,0.999446774344989,0.741619848709566,21.4,20.4,0.953271028037383,-0.0384615384615385,0.1,0.247572833106356,0.00818181818181815,0.0281818181818182,0.0688212440774187,0.884615384615385,0.625,1,1,260290203A,Torrinha,9.64529855709911,260290201G,Pirapama,13.0179995725833
max_gap_70min,66,22,8.3969465648855,0.915273775744447,0.690999287842705,0.963812695339686,0.559824801021936,61.27,85.4,1.39383058593112,0.365606060606061,0.831363636363636,2.6238801363052,-0.124090909090909,0.215,0.690734128564411,0.818181818181818,0.571428571428571,0.909090909090909,0.571428571428571,260290203A,Torrinha,9.64529855709911,260720801G,Campo do Avião,13.699863829626
max_gap_70min,65,61,23.2824427480916,0.879814825204559,0.480715732718,0.84163053772989,0.443183066242581,753.78,472.18,0.62641619570697,-4.33230769230769,6.15446153846154,11.889193671307,-4.26622950819672,5.91901639344262,11.8821006036011,0.584615384615385,0.526315789473684,0.630769230769231,0.5,260290203A,Torrinha,9.64529855709911,260720801A,Centro,14.2386959438181
max_gap_70min,146,101,38.5496183206107,0.917602772007991,0.834601221406029,0.902932573813735,0.829465607731266,831.14,761.16,0.915802391895469,-0.479315068493151,2.70986301369863,6.65234720137721,-0.809306930693069,3.23425742574257,7.40211409458858,0.835616438356164,0.74468085106383,0.863013698630137,0.71830985915493,260290203A,Torrinha,9.64529855709911,260720804A,Rurópolis,15.4798425489309
max_gap_70min,149,102,38.9312977099237,0.909788457755557,0.843050095487215,0.904002430812824,0.855404616881477,857.98,935.64,1.09051493041796,0.521208053691275,3.04187919463087,6.88228988738194,0.297745098039216,3.34578431372549,6.79271473929325,0.845637583892617,0.760416666666667,0.899328859060403,0.794520547945206,260290203A,Torrinha,9.64529855709911,260790104A,Prazeres,15.6817706880758
max_gap_70min,126,90,34.3511450381679,0.912416919751898,0.780546362061913,0.910350230946917,0.762329166900002,771.74,691.8,0.896415891362376,-0.634444444444445,3.15761904761905,7.12975722554689,-0.602,3.68155555555556,7.02139603086325,0.76984126984127,0.662790697674419,0.833333333333333,0.676923076923077,260290203A,Torrinha,9.64529855709911,260790110A,Cajueiro Seco,18.17024712476
max_gap_70min,104,78,29.7709923664122,0.766041359309535,0.801830368909372,0.766362538790241,0.798625432314305,428.26,419.02,0.97842432167375,-0.0888461538461539,2.80903846153846,6.07039426548734,-0.612051282051282,3.20102564102564,6.3670685200068,0.817307692307692,0.72463768115942,0.875,0.745098039215686,260290203A,Torrinha,9.64529855709911,260790101A,Muribeca,19.1679603398448
max_gap_70min,151,106,40.4580152671756,0.939286875473586,0.812074200109668,0.953387359550455,0.800613039686079,794.33,850.08,1.070184935732,0.369205298013245,2.69887417218543,5.4318677650711,0.445660377358491,2.66943396226415,4.75706545026587,0.827814569536424,0.747572815533981,0.827814569536424,0.679012345679012,260290205A,Pontes dos Carvalhos,10.9623055006057,260290202A,Charneca,11.6373392821951
max_gap_70min,152,102,38.9312977099237,0.944936453120158,0.883620260988749,0.92859457281231,0.900568634564727,794.31,804.5,1.01282874444486,0.0670394736842105,2.0508552631579,4.58222689196789,-0.236470588235294,2.32117647058824,4.71126913503624,0.848684210526316,0.757894736842105,0.914473684210526,0.808823529411765,260290205A,Pontes dos Carvalhos,10.9623055006057,260790109A,Barra de Jangada,12.4106755442896
max_gap_70min,27,11,4.19847328244275,0.90734379788055,0.514345114860419,0.999446774344989,0.741619848709566,31.04,20.4,0.657216494845361,-0.394074074074074,0.854814814814815,3.15924979374206,0.455454545454546,0.455454545454546,1.45152271143726,0.777777777777778,0.333333333333333,0.962962962962963,0.666666666666667,260290205A,Pontes dos Carvalhos,10.9623055006057,260290201G,Pirapama,13.0179995725833
max_gap_70min,68,22,8.3969465648855,0.561790677041916,0.508525976211384,0.891467639357548,0.236307956210264,60.73,85.4,1.40622427136506,0.362794117647059,1.18014705882353,4.31277803877787,0.109545454545455,0.164090909090909,0.436728540608257,0.705882352941177,0.375,0.897058823529412,0.533333333333333,260290205A,Pontes dos Carvalhos,10.9623055006057,260720801G,Campo do Avião,13.699863829626
max_gap_70min,69,65,24.8091603053435,0.813161060087803,0.379105376170658,0.808067909997334,0.333737474798097,694.7,467.4,0.672808406506406,-3.29420289855073,6.78202898550725,11.7713149253796,-3.33707692307692,5.64784615384615,9.56067514513328,0.521739130434783,0.45,0.492753623188406,0.351851851851852,260290205A,Pontes dos Carvalhos,10.9623055006057,260720801A,Centro,14.2386959438181
max_gap_70min,154,107,40.8396946564886,0.843416364091045,0.750569400493393,0.837044717584962,0.728238762003678,772.19,823.15,1.06599412061798,0.330909090909091,3.34909090909091,7.64164300345206,0.187476635514019,3.47626168224299,6.88947714468252,0.792207792207792,0.686274509803922,0.792207792207792,0.6,260290205A,Pontes dos Carvalhos,10.9623055006057,260720804A,Rurópolis,15.4798425489309
max_gap_70min,155,106,40.4580152671756,0.967250828189067,0.858128996007256,0.951852435500225,0.875864529060132,821.91,942.24,1.14640289082746,0.776322580645161,2.08767741935484,4.42794549315171,0.718962264150943,2.46669811320755,4.77603559845777,0.845161290322581,0.762376237623762,0.845161290322581,0.707317073170732,260290205A,Pontes dos Carvalhos,10.9623055006057,260790104A,Prazeres,15.6817706880758
max_gap_70min,132,95,36.2595419847328,0.941608412665389,0.876280712650777,0.934468465117244,0.881824955312595,694.88,713.4,1.02665208381303,0.14030303030303,2.16681818181818,5.2728305893744,0.399157894736842,2.73642105263158,6.08016585646356,0.848484848484848,0.761904761904762,0.886363636363636,0.769230769230769,260290205A,Pontes dos Carvalhos,10.9623055006057,260790110A,Cajueiro Seco,18.17024712476
max_gap_70min,111,84,32.0610687022901,0.885794063436192,0.860091670893523,0.785201943748743,0.841382081223474,457.33,461.86,1.00990532000962,0.0408108108108108,1.92405405405405,3.90232351667937,-0.0682142857142857,2.32678571428571,4.38984149296228,0.882882882882883,0.816901408450704,0.900900900900901,0.8,260290205A,Pontes dos Carvalhos,10.9623055006057,260790101A,Muribeca,19.1679603398448
max_gap_70min,150,105,40.0763358778626,0.885508180632102,0.83748787476711,0.875271072231702,0.83189293542167,856.74,803.69,0.938079230571702,-0.353666666666667,3.00953333333333,7.20237345139318,-0.704190476190476,3.22742857142857,7.32374182271018,0.826666666666667,0.726315789473684,0.853333333333333,0.698630136986301,260290202A,Charneca,11.6373392821951,260790109A,Barra de Jangada,12.4106755442896
max_gap_70min,28,12,4.58015267175573,0.996673489835644,0.843114055844771,0.997273666444948,1,13.26,20.4,1.53846153846154,0.255,0.285,0.99182731791952,0.171666666666667,0.205,0.654955469224181,0.928571428571429,0.75,0.964285714285714,0.666666666666667,260290202A,Charneca,11.6373392821951,260290201G,Pirapama,13.0179995725833
max_gap_70min,54,21,8.01526717557252,0.965907711799528,0.73556698811234,0.979238608894548,0.397562626552753,74,73.2,0.989189189189189,-0.0148148148148148,0.603333333333333,1.61964673788933,-0.0733333333333333,0.0923809523809524,0.229658131018384,0.851851851851852,0.6,0.907407407407407,0.583333333333333,260290202A,Charneca,11.6373392821951,260720801G,Campo do Avião,13.699863829626
max_gap_70min,71,67,25.5725190839695,0.872990185717641,0.42596458201837,0.849622649603177,0.380272037604034,755.32,446.77,0.591497643382937,-4.34577464788732,6.27788732394366,11.1250219813044,-4.55149253731343,5.99417910447761,10.9828201663311,0.563380281690141,0.491803278688525,0.605633802816901,0.461538461538462,260290202A,Charneca,11.6373392821951,260720801A,Centro,14.2386959438181
max_gap_70min,151,109,41.6030534351145,0.907927029725055,0.873779161427289,0.873576893734992,0.865101534121049,863.23,817.81,0.947383663681753,-0.300794701986755,2.61033112582781,6.47488832397494,-0.407247706422018,3.08633027522936,7.2692392620921,0.880794701986755,0.810526315789474,0.841059602649007,0.688311688311688,260290202A,Charneca,11.6373392821951,260720804A,Rurópolis,15.4798425489309
max_gap_70min,145,106,40.4580152671756,0.933841858880922,0.857863025133026,0.947008114599673,0.867443378028069,838.78,945.9,1.12770929206705,0.738758620689655,2.74358620689655,5.81739318322871,0.436320754716981,2.68537735849057,4.85052467498533,0.862068965517241,0.791666666666667,0.862068965517241,0.743589743589744,260290202A,Charneca,11.6373392821951,260790104A,Prazeres,15.6817706880758
max_gap_70min,131,98,37.4045801526718,0.934657851337314,0.797514348737435,0.94006915834581,0.795207447026774,777.67,737,0.947702753095786,-0.310458015267176,2.87610687022901,5.72896131160996,-0.319693877551021,3.12336734693878,5.4450508327681,0.809160305343512,0.715909090909091,0.824427480916031,0.680555555555556,260290202A,Charneca,11.6373392821951,260790110A,Cajueiro Seco,18.17024712476
max_gap_70min,114,88,33.587786259542,0.822723633948842,0.829454009342925,0.818417175797399,0.827879476655376,451.28,483.65,1.07172930331502,0.283947368421053,2.33552631578947,4.69422106461858,-0.149431818181818,2.48511363636364,4.27856350681139,0.833333333333333,0.75,0.87719298245614,0.75,260290202A,Charneca,11.6373392821951,260790101A,Muribeca,19.1679603398448
max_gap_70min,27,11,4.19847328244275,0.901475246416477,0.692320214263825,0.999446774344989,0.741619848709566,17.25,20.4,1.18260869565217,0.116666666666667,0.372962962962963,1.23679843562739,0.527272727272727,0.527272727272727,1.68954001270921,0.851851851851852,0.5,0.925925925925926,0.333333333333333,260790109A,Barra de Jangada,12.4106755442896,260290201G,Pirapama,13.0179995725833
max_gap_70min,59,21,8.01526717557252,0.795632961074303,0.672392219584865,0.99777592317767,0.724568837309472,48.44,82.4,1.70107349298101,0.575593220338983,0.972203389830509,3.64778409634662,0.133333333333333,0.133333333333333,0.569042637953892,0.813559322033898,0.476190476190476,0.88135593220339,0.416666666666667,260790109A,Barra de Jangada,12.4106755442896,260720801G,Campo do Avião,13.699863829626
max_gap_70min,197,162,61.8320610687023,0.722620067631982,0.546467971932973,0.61463660712115,0.476902965783676,1418.88,1174.81,0.827984043752819,-1.23893401015228,5.49720812182741,10.7806752517293,-1.21216049382716,4.93067901234568,10.0995764793247,0.680203045685279,0.571428571428571,0.715736040609137,0.51304347826087,260790109A,Barra de Jangada,12.4106755442896,260720801A,Centro,14.2386959438181
max_gap_70min,278,199,75.9541984732825,0.73437079153285,0.760535223865207,0.647287735873147,0.717923694094769,1423.39,1538.39,1.08079303634282,0.413669064748201,3.96244604316547,9.34508938873531,0.567286432160804,3.8248743718593,9.11400713904994,0.81294964028777,0.711111111111111,0.805755395683453,0.605839416058394,260790109A,Barra de Jangada,12.4106755442896,260720804A,Rurópolis,15.4798425489309
max_gap_70min,275,199,75.9541984732825,0.92135259656362,0.858934085705076,0.90802043109348,0.864673526151956,1489.2,1571.26,1.0551034112275,0.2984,2.20145454545455,5.16778454377784,0.536180904522613,2.19819095477387,5.24607515411408,0.861818181818182,0.784090909090909,0.847272727272727,0.695652173913044,260790109A,Barra de Jangada,12.4106755442896,260790104A,Prazeres,15.6817706880758
max_gap_70min,127,92,35.1145038167939,0.917098747206765,0.901528611108045,0.924991853641083,0.91028179803593,692.32,706,1.01975964871736,0.107716535433071,2.18629921259843,6.23243673987433,0.524673913043478,2.53467391304348,6.76950972792873,0.881889763779528,0.8,0.921259842519685,0.830508474576271,260790109A,Barra de Jangada,12.4106755442896,260790110A,Cajueiro Seco,18.17024712476
max_gap_70min,239,178,67.9389312977099,0.875135929254799,0.823892325616844,0.828768549779677,0.820008579160458,1110.91,1139,1.02528557668938,0.117531380753138,2.28740585774059,4.72801226732757,0.461629213483146,2.24960674157303,4.74494154070618,0.786610878661088,0.692771084337349,0.887029288702929,0.767241379310345,260790109A,Barra de Jangada,12.4106755442896,260790101A,Muribeca,19.1679603398448
max_gap_70min,31,16,6.10687022900763,0.887875446861228,0.582697947214076,0.974199806109804,0.431738280473958,21.4,18.2,0.850467289719626,-0.103225806451613,0.490322580645161,1.20536435396375,-0.175,0.275,0.764852927038918,0.741935483870968,0.428571428571429,0.967741935483871,0.75,260290201G,Pirapama,13.0179995725833,260720801G,Campo do Avião,13.699863829626
max_gap_70min,1,0,0,,,,,0,0,,0,0,0,,,,1,,1,,260290201G,Pirapama,13.0179995725833,260720801A,Centro,14.2386959438181
max_gap_70min,27,12,4.58015267175573,0.857818628092502,0.416018455755619,0.873114649256918,0.5,8.4,7.11,0.846428571428571,-0.0477777777777778,0.252962962962963,0.644046812193257,-0.09,0.385,0.92174653059649,0.777777777777778,0.333333333333333,0.925925925925926,0.333333333333333,260290201G,Pirapama,13.0179995725833,260720804A,Rurópolis,15.4798425489309
max_gap_70min,27,11,4.19847328244275,0.897149524294851,0.459812579396034,0.999446774344989,0.741619848709566,20.4,34.5,1.69117647058824,0.522222222222222,0.967407407407407,2.86983803904861,-0.473636363636364,0.473636363636364,1.51177499528324,0.740740740740741,0.363636363636364,0.851851851851852,0.333333333333333,260290201G,Pirapama,13.0179995725833,260790104A,Prazeres,15.6817706880758
max_gap_70min,28,13,4.9618320610687,0.890414135080686,0.671001137785503,0.994708377731759,0.626066928526795,21,21,1,1.94893637969875e-18,0.528571428571429,1.48804761828569,-0.507692307692308,0.507692307692308,1.61816610348306,0.857142857142857,0.555555555555556,0.964285714285714,0.666666666666667,260290201G,Pirapama,13.0179995725833,260790110A,Cajueiro Seco,18.17024712476
max_gap_70min,27,12,4.58015267175573,0.561605836806859,0.273120149623495,0.98874835203007,0.5,8.4,5.8,0.690476190476191,-0.0962962962962963,0.348148148148148,0.95717562922652,-0.383333333333333,0.416666666666667,1.33041346956501,0.703703703703704,0.2,0.962962962962963,0.666666666666667,260290201G,Pirapama,13.0179995725833,260790101A,Muribeca,19.1679603398448
max_gap_70min,1,0,0,,,,,0,0,,0,0,0,,,,1,,1,,260720801G,Campo do Avião,13.699863829626,260720801A,Centro,14.2386959438181
max_gap_70min,57,21,8.01526717557252,0.989742604234337,0.831645149902379,0.912845462168209,0.996497373029772,70.4,73.55,1.04474431818182,0.0552631578947367,0.408245614035088,1.02120929346174,0.10952380952381,0.10952380952381,0.360673972287597,0.894736842105263,0.68421052631579,0.912280701754386,0.583333333333333,260720801G,Campo do Avião,13.699863829626,260720804A,Rurópolis,15.4798425489309
max_gap_70min,54,18,6.87022900763359,0.771524078423543,0.679681723774229,0.99580834619084,0.612372435695795,28.6,42,1.46853146853147,0.248148148148148,0.623703703703704,2.59329977127668,-0.133888888888889,0.133888888888889,0.478429142553466,0.851851851851852,0.529411764705882,0.87037037037037,0.363636363636364,260720801G,Campo do Avião,13.699863829626,260790104A,Prazeres,15.6817706880758
max_gap_70min,50,22,8.3969465648855,0.714010260492651,0.613401326145277,0.930015924404846,0.492075568159886,30.8,22.2,0.720779220779221,-0.172,0.596,1.70199882491146,-0.227272727272727,0.227272727272727,0.650873538897045,0.8,0.411764705882353,0.9,0.375,260720801G,Campo do Avião,13.699863829626,260790110A,Cajueiro Seco,18.17024712476
max_gap_70min,35,17,6.48854961832061,0.766855513470977,0.557144317366525,0.98697486506031,0.5,17,7.23,0.425294117647059,-0.279142857142857,0.404285714285714,1.01302799284408,-0.0941176470588235,0.117647058823529,0.394073746457511,0.8,0.416666666666667,0.914285714285714,0.5,260720801G,Campo do Avião,13.699863829626,260790101A,Muribeca,19.1679603398448
max_gap_70min,198,161,61.4503816793893,0.910607049198527,0.672214742781625,0.841684677783573,0.592434459408606,1096.31,1409.07,1.28528427178444,1.57959595959596,2.67090909090909,6.38527978868569,1.89155279503106,2.76732919254658,6.78784893524465,0.742424242424242,0.638297872340426,0.787878787878788,0.60377358490566,260720801A,Centro,14.2386959438181,260720804A,Rurópolis,15.4798425489309
max_gap_70min,200,162,61.8320610687023,0.732932388157801,0.515736745564721,0.677079432115692,0.448111384586427,1188.08,1438.02,1.2103730388526,1.2497,5.3952,10.6258028402564,1.52296296296296,4.93654320987654,9.82686617215438,0.685,0.593548387096774,0.705,0.524193548387097,260720801A,Centro,14.2386959438181,260790104A,Prazeres,15.6817706880758
max_gap_70min,64,61,23.2824427480916,0.805100957604819,0.250056553303049,0.879616436215831,0.224447125183314,431.93,682.6,1.58034866760818,3.91671875,7.42390625,13.1953387248111,4.41393442622951,6.42213114754098,11.084448787289,0.453125,0.375,0.5,0.36,260720801A,Centro,14.2386959438181,260790110A,Cajueiro Seco,18.17024712476
max_gap_70min,183,146,55.7251908396947,0.486705053675243,0.477024987153419,0.437917857485072,0.382312244464015,855.61,1070.11,1.25069833218406,1.17213114754098,5.43704918032787,10.1715229823965,1.33472602739726,4.85253424657534,9.28225708410096,0.666666666666667,0.570422535211268,0.704918032786885,0.513513513513514,260720801A,Centro,14.2386959438181,260790101A,Muribeca,19.1679603398448
max_gap_70min,274,198,75.5725190839695,0.762317117252788,0.753175426248079,0.709732790780545,0.730720511526917,1527.92,1471.19,0.962871092727368,-0.207043795620438,3.93529197080292,8.94220565469185,-0.243484848484849,3.93843434343434,8.75305986902335,0.795620437956204,0.702127659574468,0.806569343065693,0.636986301369863,260720804A,Rurópolis,15.4798425489309,260790104A,Prazeres,15.6817706880758
max_gap_70min,131,98,37.4045801526718,0.800835972621876,0.708551611641506,0.802429495111645,0.655074750476677,745.3,719.2,0.964980544747082,-0.199236641221374,4.07786259541985,9.49186336969763,0.0454081632653061,4.5380612244898,9.52028173352629,0.793893129770992,0.686046511627907,0.763358778625954,0.575342465753425,260720804A,Rurópolis,15.4798425489309,260790110A,Cajueiro Seco,18.17024712476
max_gap_70min,240,179,68.3206106870229,0.546655813360789,0.727923297823062,0.546727835845148,0.694895415080343,1182.23,1066.62,0.902210229819917,-0.481708333333333,4.15379166666667,9.26082548966344,-0.63731843575419,3.82960893854749,8.53224400199017,0.783333333333333,0.694117647058824,0.795833333333333,0.6171875,260720804A,Rurópolis,15.4798425489309,260790101A,Muribeca,19.1679603398448
max_gap_70min,131,97,37.0229007633588,0.965201955480014,0.872981269055396,0.962674431010504,0.895772273933083,847.87,742.4,0.875605930154387,-0.805114503816794,2.11625954198473,4.20985802375242,-0.621340206185567,2.36257731958763,4.36337746322707,0.862595419847328,0.785714285714286,0.862595419847328,0.75,260790104A,Prazeres,15.6817706880758,260790110A,Cajueiro Seco,18.17024712476
max_gap_70min,246,182,69.4656488549618,0.85487859276486,0.859704882885554,0.808583268463121,0.858890591875924,1193.35,1164.45,0.975782461138811,-0.117479674796748,2.30162601626016,5.00926142260513,-0.0410439560439561,2.31247252747253,5.03957453942905,0.833333333333333,0.760233918128655,0.865853658536585,0.744186046511628,260790104A,Prazeres,15.6817706880758,260790101A,Muribeca,19.1679603398448
max_gap_70min,103,80,30.5343511450382,0.890654478172711,0.905725890719655,0.847637411959055,0.921644903415662,362.6,415.07,1.14470490899062,0.509417475728155,1.42825242718447,3.02783478663312,0.60675,1.745,3.41795443211287,0.854368932038835,0.776119402985075,0.922330097087379,0.843137254901961,260790110A,Cajueiro Seco,18.17024712476,260790101A,Muribeca,19.1679603398448
max_gap_90min,137,96,36.6412213740458,0.824172216276731,0.837491849459424,0.83988799690086,0.839890720936286,626.33,852.77,1.36153465425574,1.65284671532847,3.21824817518248,10.3506732387971,1.51520833333333,3.40666666666667,9.15171113326173,0.795620437956204,0.702127659574468,0.897810218978102,0.78125,260290204A,Enseado dos Corais,0.116707872718135,260290203A,Torrinha,9.64529855709911
max_gap_90min,141,98,37.4045801526718,0.859046813753399,0.846404297845337,0.845890290731921,0.831872878671106,620.74,809.89,1.30471695073622,1.34148936170213,2.96617021276596,7.250372012955,1.13683673469388,3.31112244897959,6.99227832129478,0.836879432624114,0.752688172043011,0.865248226950355,0.720588235294118,260290204A,Enseado dos Corais,0.116707872718135,260290205A,Pontes dos Carvalhos,10.9623055006057
max_gap_90min,139,100,38.1679389312977,0.809426214337418,0.842919311036935,0.81584673092016,0.832849113595326,651.7,865.97,1.32878625134264,1.54151079136691,3.38856115107914,9.84497633277022,1.4164,3.445,9.03059233937619,0.841726618705036,0.763440860215054,0.863309352517986,0.728571428571429,260290204A,Enseado dos Corais,0.116707872718135,260290202A,Charneca,11.6373392821951
max_gap_90min,267,193,73.6641221374046,0.820114716451857,0.798377769793363,0.820622160960435,0.761731142542792,1278.4,1551.42,1.21356382978723,1.0225468164794,3.1812734082397,7.52878600616273,0.595751295336787,3.20839378238342,6.55307917181872,0.801498127340824,0.695402298850575,0.883895131086142,0.745901639344262,260290204A,Enseado dos Corais,0.116707872718135,260790109A,Barra de Jangada,12.4106755442896
max_gap_90min,27,10,3.81679389312977,0.852849170231459,0.577045290240191,0.884984650702101,0.74535599249993,22.09,24.6,1.11362607514713,0.0929629629629629,0.737407407407407,2.02901453912977,0.54,0.58,1.77200451466694,0.814814814814815,0.444444444444444,0.888888888888889,0.25,260290204A,Enseado dos Corais,0.116707872718135,260290201G,Pirapama,13.0179995725833
max_gap_90min,48,15,5.72519083969466,0.803534962304694,0.732305704984269,0.91688441581593,1,43.34,66.4,1.53207198892478,0.480416666666667,1.01833333333333,3.70732383263184,0.173333333333333,0.173333333333333,0.671317113342619,0.875,0.571428571428571,0.895833333333333,0.285714285714286,260290204A,Enseado dos Corais,0.116707872718135,260720801G,Campo do Avião,13.699863829626
max_gap_90min,197,159,60.6870229007634,0.600507606641699,0.514697891131263,0.60184400206126,0.426048507244258,1194.18,1224.51,1.02539818117872,0.153959390862944,5.64522842639594,11.7752290761987,-0.47622641509434,5.10767295597484,9.78314125576181,0.634517766497462,0.52317880794702,0.741116751269036,0.548672566371681,260290204A,Enseado dos Corais,0.116707872718135,260720801A,Centro,14.2386959438181
max_gap_90min,270,195,74.4274809160305,0.687575356301405,0.745306405695937,0.708939410045026,0.697754042775816,1289.4,1598.76,1.23992554676594,1.14577777777778,4.14540740740741,9.86149102241569,0.86748717948718,3.98676923076923,8.27952116787141,0.792592592592593,0.688888888888889,0.811111111111111,0.622222222222222,260290204A,Enseado dos Corais,0.116707872718135,260720804A,Rurópolis,15.4798425489309
max_gap_90min,279,200,76.3358778625954,0.773758202785338,0.761030249885007,0.783042327904673,0.752580913969123,1317.46,1621.42,1.23071668210041,1.0894623655914,3.60924731182796,8.47910038678489,0.8621,3.529,7.78366475382901,0.788530465949821,0.686170212765958,0.824372759856631,0.654929577464789,260290204A,Enseado dos Corais,0.116707872718135,260790104A,Prazeres,15.6817706880758
max_gap_90min,133,94,35.8778625954199,0.810784533358301,0.838200525341872,0.786036183256901,0.814862392515525,610.57,803.8,1.3164747694777,1.45285714285714,3.67616541353383,10.1348660832946,1.0813829787234,4.13989361702128,10.1544463062854,0.834586466165414,0.731707317073171,0.857142857142857,0.703125,260290204A,Enseado dos Corais,0.116707872718135,260790110A,Cajueiro Seco,18.17024712476
max_gap_90min,241,179,68.3206106870229,0.735481005241149,0.733250587128465,0.710222205325479,0.715660289944739,1047.12,1133.14,1.08214913285965,0.356929460580913,3.13966804979253,6.4147204930651,0.245195530726257,3.18921787709497,6.21617348930691,0.742738589211618,0.641618497109827,0.829875518672199,0.663934426229508,260290204A,Enseado dos Corais,0.116707872718135,260790101A,Muribeca,19.1679603398448
max_gap_90min,168,111,42.3664122137405,0.938025770629617,0.834827737715109,0.937657283367589,0.833203832862581,903.02,838.88,0.928971672831167,-0.381785714285714,2.58571428571429,5.70657213011371,-0.527297297297297,2.94297297297297,5.58845391115621,0.851190476190476,0.776785714285714,0.815476190476191,0.63953488372093,260290203A,Torrinha,9.64529855709911,260290205A,Pontes dos Carvalhos,10.9623055006057
max_gap_90min,156,109,41.6030534351145,0.979471854890618,0.918798500591169,0.974010816062214,0.909923365634615,878.27,868.16,0.988488733532968,-0.0648076923076923,1.64775641025641,3.26635460963709,-0.119357798165138,1.85256880733945,3.45364333618542,0.923076923076923,0.878787878787879,0.884615384615385,0.766233766233766,260290203A,Torrinha,9.64529855709911,260290202A,Charneca,11.6373392821951
max_gap_90min,153,104,39.6946564885496,0.892674568865077,0.813664102384595,0.871127074658494,0.800448352016547,864.02,797.06,0.922501793939955,-0.437647058823529,3.13581699346405,7.31508933822027,-0.921826923076923,3.66625,7.86344897660641,0.823529411764706,0.721649484536083,0.836601307189543,0.657534246575342,260290203A,Torrinha,9.64529855709911,260790109A,Barra de Jangada,12.4106755442896
max_gap_90min,27,11,4.19847328244275,0.966611388571215,0.788643310664441,0.999446774344989,0.741619848709566,22.59,24.8,1.09783089862771,0.0818518518518518,0.215185185185185,0.663818917744558,0.00818181818181815,0.0281818181818182,0.0688212440774187,0.888888888888889,0.666666666666667,1,1,260290203A,Torrinha,9.64529855709911,260290201G,Pirapama,13.0179995725833
max_gap_90min,68,22,8.3969465648855,0.915420423431171,0.676005611841504,0.963812695339686,0.559824801021936,61.47,85.4,1.38929559134537,0.351911764705882,0.809852941176471,2.58511946475571,-0.124090909090909,0.215,0.690734128564411,0.808823529411765,0.551724137931035,0.911764705882353,0.571428571428571,260290203A,Torrinha,9.64529855709911,260720801G,Campo do Avião,13.699863829626
max_gap_90min,70,66,25.1908396946565,0.877740905472898,0.45556682512015,0.837793284635162,0.416014746603548,779.29,472.18,0.605910508283181,-4.38728571428571,6.07928571428572,11.6704172406743,-4.32954545454545,5.85712121212121,11.6503398961992,0.557142857142857,0.491803278688525,0.614285714285714,0.470588235294118,260290203A,Torrinha,9.64529855709911,260720801A,Centro,14.2386959438181
max_gap_90min,156,109,41.6030534351145,0.915983015188522,0.837006533599732,0.899278181844728,0.824545926177047,879.27,815.18,0.927109988968121,-0.410833333333333,2.69198717948718,6.51157800206087,-0.702293577981651,3.19403669724771,7.22073778283358,0.83974358974359,0.754901960784314,0.865384615384615,0.727272727272727,260290203A,Torrinha,9.64529855709911,260720804A,Rurópolis,15.4798425489309
max_gap_90min,155,108,41.2213740458015,0.90950260797635,0.847311012730271,0.903659971446692,0.85635232419489,884.67,963.83,1.08947969299287,0.510709677419355,3.01316129032258,6.77498129981945,0.295092592592593,3.28768518518519,6.64121230845137,0.851612903225806,0.772277227722772,0.890322580645161,0.782051282051282,260290203A,Torrinha,9.64529855709911,260790104A,Prazeres,15.6817706880758
max_gap_90min,141,97,37.0229007633588,0.893841536171366,0.789910288270524,0.907993085227381,0.769285132592523,835.51,785.2,0.939785280846429,-0.356808510638298,3.22730496453901,7.59057707184954,-0.648865979381443,3.58907216494845,6.89166551772846,0.780141843971631,0.677083333333333,0.836879432624114,0.676056338028169,260290203A,Torrinha,9.64529855709911,260790110A,Cajueiro Seco,18.17024712476
