estacao_historica,ano_alvo,data_local,papel_serie,cod_estacao,nome_estacao_inmet,distancia_km,status_pareamento,n_timestamps,n_temp_validas,n_ur_validas,n_vel_validas,n_dir_validas,n_press_validas,n_pares_vento_validos,temperatura_media_bruta_c,temperatura_min_bruta_c,temperatura_max_bruta_c,umidade_media_bruta_pct,pressao_media_bruta_hpa,velocidade_vento_media_bruta_ms,velocidade_vento_max_bruta_ms,direcao_circular_media_bruta_graus,resultante_circular_r_bruta,vento_u_medio_bruto_ms,vento_v_medio_bruto_ms,velocidade_vetor_medio_bruta_ms,direcao_vetor_medio_bruta_graus,temp_16h,ur_16h,vel_16h,dir_16h,press_16h,vetor_16h,nuclear_16h,temp_18h,ur_18h,vel_18h,dir_18h,press_18h,vetor_18h,nuclear_18h,temp_20h,ur_20h,vel_20h,dir_20h,press_20h,vetor_20h,nuclear_20h,temperatura_media_c,temperatura_min_c,temperatura_max_c,umidade_media_pct,pressao_media_hpa,velocidade_vento_media_ms,velocidade_vento_max_ms,direcao_circular_media_graus,resultante_circular_r,vento_u_medio_ms,vento_v_medio_ms,velocidade_vetor_medio_ms,direcao_vetor_medio_graus,criterio_diario_principal_horas,fonte_meteorologica,imputacao,dia_mp10_valido,mp10_media_24h
CUPE,2021,2021-09-25,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,12,12,12,12,12,12,24.2333333333333,21.8,29.6,89.0833333333333,998.066666666667,1.94166666666667,5.6,171.262289230947,0.571102954745727,-1.17217504476077,0.930831447668041,1.49681044876354,128.453306309735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,11.37375
CUPE,2021,2021-09-26,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.2291666666667,23.4,29.3,81.125,1015.49583333333,2.20416666666667,3.3,131.720406664192,0.944801064353169,-1.60983126470226,1.39637213437501,2.1310588538264,130.938460240173,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.2291666666667,23.4,29.3,81.125,1015.49583333333,2.20416666666667,3.3,131.720406664192,0.944801064353169,-1.60983126470226,1.39637213437501,2.1310588538264,130.938460240173,18,INMET,FALSE,TRUE,17.865652173913
CUPE,2021,2021-09-26,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,17.865652173913
CUPE,2021,2021-09-27,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.2708333333333,24.4,28.3,76.5833333333333,1014.6625,2.57916666666667,3.5,143.420776658469,0.99418827686123,-1.5280040587277,2.06070708278082,2.56540641702467,143.443248946682,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.2708333333333,24.4,28.3,76.5833333333333,1014.6625,2.57916666666667,3.5,143.420776658469,0.99418827686123,-1.5280040587277,2.06070708278082,2.56540641702467,143.443248946682,18,INMET,FALSE,TRUE,13.835
CUPE,2021,2021-09-27,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,13.835
CUPE,2021,2021-09-28,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,25.9375,23.8,29.1,78,1013.3625,2.08333333333333,3.6,167.427927354989,0.921922880841999,-0.705838762224046,1.8528197627163,1.98271264467901,159.145470070564,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.9375,23.8,29.1,78,1013.3625,2.08333333333333,3.6,167.427927354989,0.921922880841999,-0.705838762224046,1.8528197627163,1.98271264467901,159.145470070564,18,INMET,FALSE,TRUE,12.93
CUPE,2021,2021-09-28,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,12.93
CUPE,2021,2021-09-29,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,22,24,24,24,24,25.5666666666667,23,28.3,88.0909090909091,1012.05833333333,1.525,2.9,147.762733601924,0.793538931296737,-0.811653233634951,1.12699669005529,1.38884934786522,144.238894078975,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.5666666666667,23,28.3,88.0909090909091,1012.05833333333,1.525,2.9,147.762733601924,0.793538931296737,-0.811653233634951,1.12699669005529,1.38884934786522,144.238894078975,18,INMET,FALSE,TRUE,7.61625
CUPE,2021,2021-09-29,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,7.61625
CUPE,2021,2021-09-30,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,21,24,24,24,24,26.0041666666667,23.9,29.6,86.3333333333333,1011.775,1.44166666666667,2.6,128.476011114316,0.887957093390659,-1.17058010021572,0.725274287230775,1.37705503257465,121.781748849678,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.0041666666667,23.9,29.6,86.3333333333333,1011.775,1.44166666666667,2.6,128.476011114316,0.887957093390659,-1.17058010021572,0.725274287230775,1.37705503257465,121.781748849678,18,INMET,FALSE,TRUE,8.71869565217391
CUPE,2021,2021-09-30,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,8.71869565217391
CUPE,2021,2021-10-01,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,20,24,24,24,24,26.1083333333333,23.3,30.4,84.65,1012.1375,1.40833333333333,2.5,127.663918271808,0.645791011450594,-1.06544145782265,0.609489022441696,1.22745361155695,119.771846115475,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.1083333333333,23.3,30.4,84.65,1012.1375,1.40833333333333,2.5,127.663918271808,0.645791011450594,-1.06544145782265,0.609489022441696,1.22745361155695,119.771846115475,18,INMET,FALSE,TRUE,14.4208695652174
CUPE,2021,2021-10-01,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,14.4208695652174
CUPE,2021,2021-10-02,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.3916666666667,24,29.4,84.375,1012.14583333333,1.50416666666667,2.6,122.837371917694,0.890999688255463,-1.29137950742083,0.622983423985392,1.43379544522468,115.753451448406,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.3916666666667,24,29.4,84.375,1012.14583333333,1.50416666666667,2.6,122.837371917694,0.890999688255463,-1.29137950742083,0.622983423985392,1.43379544522468,115.753451448406,18,INMET,FALSE,TRUE,16.4152173913043
CUPE,2021,2021-10-02,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,16.4152173913043
CUPE,2021,2021-10-03,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.6791666666667,24,31,74.7083333333333,1012.475,1.775,2.8,111.583065235783,0.951699139879881,-1.61937716427708,0.547695973382673,1.70948918669925,108.686254943429,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.6791666666667,24,31,74.7083333333333,1012.475,1.775,2.8,111.583065235783,0.951699139879881,-1.61937716427708,0.547695973382673,1.70948918669925,108.686254943429,18,INMET,FALSE,TRUE,23.7160869565217
CUPE,2021,2021-10-03,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,23.7160869565217
CUPE,2021,2021-10-04,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.2041666666667,24.1,29.2,75.3333333333333,1012.475,1.72916666666667,2.7,117.579839106603,0.978526777545252,-1.49035338564381,0.799165578395109,1.69109988935945,118.201346784631,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.2041666666667,24.1,29.2,75.3333333333333,1012.475,1.72916666666667,2.7,117.579839106603,0.978526777545252,-1.49035338564381,0.799165578395109,1.69109988935945,118.201346784631,18,INMET,FALSE,TRUE,19.6070833333333
CUPE,2021,2021-10-04,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,19.6070833333333
CUPE,2021,2021-10-05,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,25.9333333333333,21.3,30.4,77.2916666666667,1011.99583333333,1.3875,2.5,127.914892717339,0.594772847655804,-0.99598742697998,0.577440824111964,1.15127271315414,120.103750495001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.9333333333333,21.3,30.4,77.2916666666667,1011.99583333333,1.3875,2.5,127.914892717339,0.594772847655804,-0.99598742697998,0.577440824111964,1.15127271315414,120.103750495001,18,INMET,FALSE,TRUE,11.885
CUPE,2021,2021-10-05,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,11.885
CUPE,2021,2021-10-06,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.0666666666667,23.5,30.4,81.5,1011.97083333333,1.69166666666667,3.3,133.070084969382,0.882696329401053,-1.2802149601197,0.970199420808575,1.60631169461334,127.156342142462,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.0666666666667,23.5,30.4,81.5,1011.97083333333,1.69166666666667,3.3,133.070084969382,0.882696329401053,-1.2802149601197,0.970199420808575,1.60631169461334,127.156342142462,18,INMET,FALSE,TRUE,22.0683333333333
CUPE,2021,2021-10-06,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,22.0683333333333
CUPE,2021,2021-10-07,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.5625,22.9,30.7,76.7083333333333,1010.33333333333,1.62916666666667,2.7,126.581575227893,0.830318019151707,-1.28098503349,0.808912884850836,1.51501244592349,122.271478121311,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.5625,22.9,30.7,76.7083333333333,1010.33333333333,1.62916666666667,2.7,126.581575227893,0.830318019151707,-1.28098503349,0.808912884850836,1.51501244592349,122.271478121311,18,INMET,FALSE,TRUE,9.49875
CUPE,2021,2021-10-07,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,9.49875
CUPE,2021,2021-10-08,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.8625,23.4,31,74.4166666666667,1010.95,1.7,2.6,121.82469536018,0.904003100895921,-1.43674894002568,0.79726547529215,1.6431310826461,119.026305435802,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.8625,23.4,31,74.4166666666667,1010.95,1.7,2.6,121.82469536018,0.904003100895921,-1.43674894002568,0.79726547529215,1.6431310826461,119.026305435802,18,INMET,FALSE,TRUE,16.0595833333333
CUPE,2021,2021-10-08,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,16.0595833333333
CUPE,2021,2021-10-09,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,25.85,22.2,30.1,78.1666666666667,1012.15833333333,1.39166666666667,2.9,154.791225367004,0.611028385025986,-0.816845601792532,0.859884607551258,1.18601782257746,136.470368939397,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.85,22.2,30.1,78.1666666666667,1012.15833333333,1.39166666666667,2.9,154.791225367004,0.611028385025986,-0.816845601792532,0.859884607551258,1.18601782257746,136.470368939397,18,INMET,FALSE,TRUE,13.3379166666667
CUPE,2021,2021-10-09,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,13.3379166666667
CUPE,2021,2021-10-10,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,25.6083333333333,22,29.5,83.2916666666667,1012.5,1.19166666666667,2.7,122.850983699791,0.418833525378337,-0.797261732733462,0.414711534818262,0.898672313801021,117.482092496105,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.6083333333333,22,29.5,83.2916666666667,1012.5,1.19166666666667,2.7,122.850983699791,0.418833525378337,-0.797261732733462,0.414711534818262,0.898672313801021,117.482092496105,18,INMET,FALSE,TRUE,12.7354166666667
CUPE,2021,2021-10-10,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,12.7354166666667
CUPE,2021,2021-10-11,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.5916666666667,21.8,32.1,77.2916666666667,1012.88333333333,1.14166666666667,2.3,101.418525323487,0.549423770392236,-0.884845255900378,0.0579748380984816,0.886742470361013,93.74864704565,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.5916666666667,21.8,32.1,77.2916666666667,1012.88333333333,1.14166666666667,2.3,101.418525323487,0.549423770392236,-0.884845255900378,0.0579748380984816,0.886742470361013,93.74864704565,18,INMET,FALSE,TRUE,14.0852380952381
CUPE,2021,2021-10-11,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,14.0852380952381
CUPE,2021,2021-10-12,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.4791666666667,22,31,74.75,1012.57083333333,1.27916666666667,2.7,97.0357107854602,0.755666701298057,-1.11828932485151,0.0370382738712909,1.1189025193502,91.8969700111739,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.4791666666667,22,31,74.75,1012.57083333333,1.27916666666667,2.7,97.0357107854602,0.755666701298057,-1.11828932485151,0.0370382738712909,1.1189025193502,91.8969700111739,18,INMET,FALSE,TRUE,11.1913636363636
CUPE,2021,2021-10-12,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,11.1913636363636
CUPE,2021,2021-10-13,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,23,23,23,23,23,23,26.1695652173913,20.3,32.2,76.2608695652174,1012.1,1.38260869565217,2.6,135.318821210358,0.448396239854345,-0.957001324124926,0.327570248110064,1.0115106533417,108.895469495206,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.1695652173913,20.3,32.2,76.2608695652174,1012.1,1.38260869565217,2.6,135.318821210358,0.448396239854345,-0.957001324124926,0.327570248110064,1.0115106533417,108.895469495206,18,INMET,FALSE,TRUE,29.2026315789474
CUPE,2021,2021-10-13,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,29.2026315789474
CUPE,2021,2021-10-14,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.5375,23.4,30.6,82.2916666666667,1011.83333333333,1.57916666666667,2.9,122.020735858845,0.707004017580512,-1.28421249983411,0.699026173578178,1.46213519760572,118.56046142335,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.5375,23.4,30.6,82.2916666666667,1011.83333333333,1.57916666666667,2.9,122.020735858845,0.707004017580512,-1.28421249983411,0.699026173578178,1.46213519760572,118.56046142335,18,INMET,FALSE,TRUE,17.4034782608696
CUPE,2021,2021-10-14,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,17.4034782608696
CUPE,2021,2021-10-15,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,27.1625,25.5,30.3,73.125,1012.95416666667,2.19583333333333,3.4,122.918289829222,0.988204724615976,-1.84102063561885,1.14409306817246,2.16755759540887,121.858677924786,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27.1625,25.5,30.3,73.125,1012.95416666667,2.19583333333333,3.4,122.918289829222,0.988204724615976,-1.84102063561885,1.14409306817246,2.16755759540887,121.858677924786,18,INMET,FALSE,TRUE,12.16
CUPE,2021,2021-10-15,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,12.16
CUPE,2021,2021-10-16,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.1708333333333,23.5,30.2,81.4583333333333,1013.175,1.37083333333333,2.4,133.148936289514,0.80090869417363,-1.01144027509883,0.708408586810994,1.23484985158502,125.007239796248,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.1708333333333,23.5,30.2,81.4583333333333,1013.175,1.37083333333333,2.4,133.148936289514,0.80090869417363,-1.01144027509883,0.708408586810994,1.23484985158502,125.007239796248,18,INMET,FALSE,TRUE,14.825
CUPE,2021,2021-10-16,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,14.825
CUPE,2021,2021-10-17,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.8083333333333,24.1,30.1,74.7916666666667,1012.5625,1.8375,2.7,126.040446436147,0.976839643618961,-1.48292006557535,1.02351987801074,1.8018448494721,124.613659061033,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.8083333333333,24.1,30.1,74.7916666666667,1012.5625,1.8375,2.7,126.040446436147,0.976839643618961,-1.48292006557535,1.02351987801074,1.8018448494721,124.613659061033,18,INMET,FALSE,TRUE,10.74125
CUPE,2021,2021-10-17,sensibilidade,A357,PALMARES,65.0191917948857,fechado_com_limitacao_temporal_2021,24,0,0,0,0,0,0,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,18,INMET,FALSE,TRUE,10.74125
