estacao_historica,ano_alvo,data_local,papel_serie,cod_estacao,nome_estacao_inmet,distancia_km,status_pareamento,n_timestamps,n_temp_validas,n_ur_validas,n_vel_validas,n_dir_validas,n_press_validas,n_pares_vento_validos,temperatura_media_bruta_c,temperatura_min_bruta_c,temperatura_max_bruta_c,umidade_media_bruta_pct,pressao_media_bruta_hpa,velocidade_vento_media_bruta_ms,velocidade_vento_max_bruta_ms,direcao_circular_media_bruta_graus,resultante_circular_r_bruta,vento_u_medio_bruto_ms,vento_v_medio_bruto_ms,velocidade_vetor_medio_bruta_ms,direcao_vetor_medio_bruta_graus,temp_16h,ur_16h,vel_16h,dir_16h,press_16h,vetor_16h,nuclear_16h,temp_18h,ur_18h,vel_18h,dir_18h,press_18h,vetor_18h,nuclear_18h,temp_20h,ur_20h,vel_20h,dir_20h,press_20h,vetor_20h,nuclear_20h,temperatura_media_c,temperatura_min_c,temperatura_max_c,umidade_media_pct,pressao_media_hpa,velocidade_vento_media_ms,velocidade_vento_max_ms,direcao_circular_media_graus,resultante_circular_r,vento_u_medio_ms,vento_v_medio_ms,velocidade_vetor_medio_ms,direcao_vetor_medio_graus,criterio_diario_principal_horas,fonte_meteorologica,imputacao,dia_mp10_valido,mp10_media_24h,cod_precip_principal,nome_precip_principal,distancia_precip_principal_km,precip_principal_bruta_mm,precip_principal_mm,precip_principal_valida_60,precip_principal_valida_70,precip_principal_valida_90,precip_principal_borda_2025,cod_precip_sensibilidade,nome_precip_sensibilidade,distancia_precip_sensibilidade_km,precip_sens_bruta_mm,precip_sens_mm,precip_sens_valida_60,precip_sens_valida_70,precip_sens_valida_90,precip_sens_borda_2025
CUPE,2021,2021-01-11,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,27.3041666666667,24.4,31.2,72.625,1011.09583333333,1.45,2.7,72.7535375501319,0.714179100298214,-1.16588952516691,-0.340842347727352,1.21469003902157,73.7039663002413,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27.3041666666667,24.4,31.2,72.625,1011.09583333333,1.45,2.7,72.7535375501319,0.714179100298214,-1.16588952516691,-0.340842347727352,1.21469003902157,73.7039663002413,18,INMET,FALSE,TRUE,22.3675,260720801A,Centro,2.31199229299342,2.36,2.36,TRUE,TRUE,TRUE,FALSE,260720804A,Rurópolis,3.31306361103069,3.55,3.55,TRUE,TRUE,TRUE,FALSE
CUPE,2021,2021-01-12,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,27.2166666666667,23.6,32.2,73.25,1010.90833333333,1.35416666666667,2.9,56.3857412822139,0.264922972608144,-0.868845784725021,-0.255831887269145,0.905727857680291,73.5929200131508,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27.2166666666667,23.6,32.2,73.25,1010.90833333333,1.35416666666667,2.9,56.3857412822139,0.264922972608144,-0.868845784725021,-0.255831887269145,0.905727857680291,73.5929200131508,18,INMET,FALSE,TRUE,9.62705882352941,260720801A,Centro,2.31199229299342,0.98,0.98,TRUE,TRUE,TRUE,FALSE,260720804A,Rurópolis,3.31306361103069,3.35,3.35,TRUE,TRUE,TRUE,FALSE
CUPE,2021,2021-01-13,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.7333333333333,23.2,31.2,74.1666666666667,1011.13333333333,1.30416666666667,2.5,88.3793873516356,0.478653530809108,-0.99691724127723,-0.142138519739628,1.00699917812756,81.885569088456,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.7333333333333,23.2,31.2,74.1666666666667,1011.13333333333,1.30416666666667,2.5,88.3793873516356,0.478653530809108,-0.99691724127723,-0.142138519739628,1.00699917812756,81.885569088456,18,INMET,FALSE,TRUE,11.5095833333333,260720801A,Centro,2.31199229299342,2.97,,FALSE,TRUE,TRUE,FALSE,260720804A,Rurópolis,3.31306361103069,4.33,4.33,TRUE,TRUE,TRUE,FALSE
CUPE,2021,2021-01-14,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,27.4541666666667,23.4,32.4,71.3333333333333,1010.92916666667,1.65,2.8,54.8171146559074,0.381295180845529,-1.08078952360789,-0.521172953443274,1.19988634534333,64.2559364639868,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27.4541666666667,23.4,32.4,71.3333333333333,1010.92916666667,1.65,2.8,54.8171146559074,0.381295180845529,-1.08078952360789,-0.521172953443274,1.19988634534333,64.2559364639868,18,INMET,FALSE,TRUE,9.115,260720801A,Centro,2.31199229299342,0,0,TRUE,TRUE,TRUE,FALSE,260720804A,Rurópolis,3.31306361103069,0.2,0.2,TRUE,TRUE,TRUE,FALSE
CUPE,2021,2021-01-15,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,27.5583333333333,24,31.5,67.0833333333333,1010.49583333333,1.84583333333333,2.9,107.234434004316,0.89070144263813,-1.66469142374771,0.482931981593147,1.73332652294502,106.177602694049,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27.5583333333333,24,31.5,67.0833333333333,1010.49583333333,1.84583333333333,2.9,107.234434004316,0.89070144263813,-1.66469142374771,0.482931981593147,1.73332652294502,106.177602694049,18,INMET,FALSE,TRUE,13.9225,260720801A,Centro,2.31199229299342,0,0,TRUE,TRUE,TRUE,FALSE,260720804A,Rurópolis,3.31306361103069,0,0,TRUE,TRUE,TRUE,FALSE
CUPE,2021,2021-01-16,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,27.4041666666667,23.7,31.3,65.0833333333333,1009.79583333333,1.89166666666667,3.3,118.975870362536,0.85848644177316,-1.60460790244388,0.742855293913167,1.76821958712152,114.84183820791,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27.4041666666667,23.7,31.3,65.0833333333333,1009.79583333333,1.89166666666667,3.3,118.975870362536,0.85848644177316,-1.60460790244388,0.742855293913167,1.76821958712152,114.84183820791,18,INMET,FALSE,TRUE,19.0875,260720801A,Centro,2.31199229299342,0,0,TRUE,TRUE,TRUE,FALSE,260720804A,Rurópolis,3.31306361103069,0,0,TRUE,TRUE,TRUE,FALSE
CUPE,2021,2021-01-17,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,27.625,23.6,31.4,66.5833333333333,1009.72083333333,2.17083333333333,3.7,127.931798050507,0.837140786337295,-1.71677160293085,1.22074255274221,2.10654150604855,125.415441387996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27.625,23.6,31.4,66.5833333333333,1009.72083333333,2.17083333333333,3.7,127.931798050507,0.837140786337295,-1.71677160293085,1.22074255274221,2.10654150604855,125.415441387996,18,INMET,FALSE,TRUE,14.5225,260720801A,Centro,2.31199229299342,0.79,0.79,TRUE,TRUE,TRUE,FALSE,260720804A,Rurópolis,3.31306361103069,1.97,1.97,TRUE,TRUE,TRUE,FALSE
CUPE,2021,2021-01-18,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.1333333333333,23.4,28.9,77.625,1010.50833333333,1.57916666666667,2.5,138.884744214758,0.732394813944301,-1.06058844745681,0.853971363453341,1.36165889431869,128.84054380998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.1333333333333,23.4,28.9,77.625,1010.50833333333,1.57916666666667,2.5,138.884744214758,0.732394813944301,-1.06058844745681,0.853971363453341,1.36165889431869,128.84054380998,18,INMET,FALSE,TRUE,8.863,260720801A,Centro,2.31199229299342,3.93,3.93,TRUE,TRUE,TRUE,FALSE,260720804A,Rurópolis,3.31306361103069,1.18,1.18,TRUE,TRUE,TRUE,FALSE
CUPE,2021,2021-01-19,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,26.7583333333333,23.3,30.5,75.9583333333333,1011.1375,1.59166666666667,3.3,120.832536706347,0.541622267037163,-1.26940356153499,0.394997779301718,1.3294392230151,107.284470659888,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.7583333333333,23.3,30.5,75.9583333333333,1011.1375,1.59166666666667,3.3,120.832536706347,0.541622267037163,-1.26940356153499,0.394997779301718,1.3294392230151,107.284470659888,18,INMET,FALSE,TRUE,10.7945454545455,260720801A,Centro,2.31199229299342,2.56,2.56,TRUE,TRUE,TRUE,FALSE,260720804A,Rurópolis,3.31306361103069,1.58,1.58,TRUE,TRUE,TRUE,FALSE
CUPE,2021,2021-01-20,principal,A301,RECIFE,38.7434579472453,fechado_com_limitacao_temporal_2021,24,24,24,24,24,24,24,27.3333333333333,24.4,31.2,72.125,1011.09166666667,1.675,3,116.643009914256,0.879146197266479,-1.49087735124451,0.623956115498438,1.61617960342338,112.710093163871,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27.3333333333333,24.4,31.2,72.125,1011.09166666667,1.675,3,116.643009914256,0.879146197266479,-1.49087735124451,0.623956115498438,1.61617960342338,112.710093163871,18,INMET,FALSE,TRUE,10.9504166666667,260720801A,Centro,2.31199229299342,0,0,TRUE,TRUE,TRUE,FALSE,260720804A,Rurópolis,3.31306361103069,0,0,TRUE,TRUE,TRUE,FALSE
